agent;timestep;position;direction;status;given_command
3;13;(17, 30);e;moving;move_forward
4;13;(45, 36);e;moving;move_forward
5;13;(43, 50);s;moving;move_forward
0;14;None;s;ready to depart;move_forward
1;14;None;n;waiting;nothing
2;14;(1, 29);w;moving;move_forward
3;14;(17, 31);e;moving;move_forward
4;14;(45, 37);e;moving;move_left
5;14;(44, 50);s;moving;move_forward
0;15;(5, 37);s;moving;move_forward
1;15;None;n;waiting;nothing
2;15;(1, 28);w;moving;move_forward
3;15;(17, 32);e;moving;move_forward
4;15;(44, 37);n;moving;move_forward
5;15;(45, 50);s;moving;move_forward
0;16;(6, 37);s;moving;move_forward
1;16;None;n;waiting;nothing
2;16;(1, 27);w;moving;move_forward
3;16;(17, 33);e;moving;move_forward
4;16;(43, 37);n;moving;move_forward
5;16;(46, 50);s;moving;move_forward
0;17;(7, 37);s;moving;move_forward
1;17;None;n;waiting;nothing
2;17;(1, 26);w;moving;move_forward
3;17;(17, 34);e;moving;move_forward
4;17;(42, 37);n;moving;move_forward
5;17;(47, 50);s;moving;move_forward
0;18;(8, 37);s;moving;move_forward
1;18;None;n;ready to depart;move_forward
2;18;(1, 25);w;moving;move_left
3;18;(17, 35);e;moving;move_forward
4;18;(41, 37);n;moving;move_forward
5;18;(48, 50);s;moving;move_forward
0;19;(9, 37);s;moving;move_right
1;19;(21, 25);n;moving;move_forward
2;19;(2, 25);s;moving;move_forward
3;19;(17, 36);e;moving;move_left
4;19;(40, 37);n;moving;move_forward
5;19;(49, 50);s;moving;move_forward
0;20;(9, 36);w;moving;move_forward
1;20;(20, 25);n;moving;move_forward
2;20;(3, 25);s;moving;move_forward
3;20;(16, 36);n;moving;move_forward
4;20;(39, 37);n;moving;move_forward
5;20;(50, 50);s;moving;move_forward
0;21;(9, 35);w;moving;move_forward
1;21;(19, 25);n;moving;move_forward
2;21;(4, 25);s;moving;move_forward
3;21;(15, 36);n;moving;move_forward
4;21;(38, 37);n;moving;move_forward
5;21;(51, 50);s;moving;move_forward
0;22;(9, 34);w;moving;move_forward
1;22;(18, 25);n;moving;move_forward
2;22;(5, 25);s;moving;move_forward
3;22;(14, 36);n;moving;move_forward
4;22;(37, 37);n;moving;move_forward
5;22;(52, 50);s;moving;move_forward
0;23;(9, 33);w;moving;move_forward
1;23;(17, 25);n;moving;move_right
2;23;(6, 25);s;moving;move_forward
3;23;(13, 36);n;moving;move_forward
4;23;(36, 37);n;moving;move_right
5;23;(53, 50);s;moving;move_right
0;24;(9, 32);w;moving;move_forward
1;24;(17, 26);e;moving;move_forward
2;24;(7, 25);s;moving;move_forward
3;24;(12, 36);n;moving;move_forward
4;24;(36, 38);e;moving;move_forward
5;24;(53, 49);w;moving;move_forward
0;25;(9, 31);w;moving;move_forward
1;25;(17, 27);e;moving;move_forward
2;25;(8, 25);s;moving;move_forward
3;25;(11, 36);n;moving;move_forward
4;25;(36, 39);e;moving;move_forward
5;25;(53, 48);w;moving;move_forward
0;26;(9, 30);w;moving;move_forward
1;26;(17, 28);e;moving;move_forward
2;26;(9, 25);s;moving;move_forward
3;26;(10, 36);n;moving;move_forward
4;26;(36, 40);e;moving;move_forward
5;26;(53, 47);w;moving;move_forward
0;27;(9, 29);w;moving;move_forward
1;27;(17, 29);e;moving;move_forward
2;27;(10, 25);s;moving;move_forward
3;27;(9, 36);n;moving;move_right
4;27;(36, 41);e;moving;move_forward
5;27;(53, 46);w;moving;move_forward
0;28;(9, 28);w;moving;move_forward
1;28;(17, 30);e;moving;move_forward
2;28;(11, 25);s;moving;move_forward
3;28;(9, 37);e;moving;move_left
4;28;(36, 42);e;moving;move_forward
5;28;(53, 45);w;moving;move_forward
0;29;(9, 27);w;moving;move_forward
1;29;(17, 31);e;moving;move_forward
2;29;(12, 25);s;moving;move_forward
3;29;(8, 37);n;moving;move_forward
4;29;(36, 43);e;moving;move_forward
5;29;(53, 44);w;moving;move_forward
0;30;(9, 26);w;moving;move_left
1;30;(17, 32);e;moving;move_forward
2;30;(13, 25);s;moving;move_forward
3;30;(7, 37);n;moving;move_right
4;30;(36, 44);e;moving;move_forward
5;30;(53, 43);w;moving;move_forward
0;31;(10, 26);s;moving;move_forward
1;31;(17, 33);e;moving;move_forward
2;31;(14, 25);s;moving;move_forward
3;31;(7, 38);e;moving;move_left
4;31;(36, 45);e;moving;move_right
5;31;(53, 42);w;moving;move_forward
0;32;(11, 26);s;moving;move_forward
1;32;(17, 34);e;moving;move_forward
2;32;(15, 25);s;moving;move_forward
3;32;(6, 38);n;moving;wait
4;32;(37, 45);s;moving;move_forward
5;32;(53, 41);w;moving;move_forward
0;33;(12, 26);s;moving;move_forward
1;33;(17, 35);e;moving;move_forward
2;33;(16, 25);s;moving;move_forward
3;33;(6, 38);n;stopped;wait
4;33;(38, 45);s;moving;move_left
5;33;(53, 40);w;moving;move_forward
0;34;(13, 26);s;moving;move_forward
1;34;(17, 36);e;moving;move_left
2;34;(17, 25);s;moving;move_forward
3;34;(6, 38);n;stopped;wait
4;34;(38, 46);e;moving;move_forward
5;34;(53, 39);w;moving;move_forward
0;35;(14, 26);s;moving;move_forward
1;35;(16, 36);n;moving;move_forward
2;35;(18, 25);s;moving;move_forward
3;35;(6, 38);n;stopped;move_forward
4;35;(38, 47);e;moving;wait
5;35;(53, 38);w;moving;move_forward
0;36;(15, 26);s;moving;move_forward
1;36;(15, 36);n;moving;move_forward
2;36;(19, 25);s;moving;move_left
3;36;None;n;done;move_forward
4;36;(38, 47);e;stopped;wait
5;36;(53, 37);w;moving;move_forward
0;37;(16, 26);s;moving;move_right
1;37;(14, 36);n;moving;move_forward
2;37;(19, 26);e;moving;move_right
4;37;(38, 47);e;stopped;wait
5;37;(53, 36);w;moving;move_forward
0;38;(16, 25);w;moving;move_left
1;38;(13, 36);n;moving;move_forward
2;38;(20, 26);s;moving;wait
4;38;(38, 47);e;stopped;wait
5;38;(53, 35);w;moving;move_forward
0;39;(17, 25);s;moving;move_forward
1;39;(12, 36);n;moving;move_forward
2;39;(20, 26);s;stopped;wait
4;39;(38, 47);e;stopped;wait
5;39;(53, 34);w;moving;move_forward
0;40;(18, 25);s;moving;move_forward
1;40;(11, 36);n;moving;move_forward
2;40;(20, 26);s;stopped;move_forward
4;40;(38, 47);e;stopped;wait
5;40;(53, 33);w;moving;move_forward
0;41;(19, 25);s;moving;move_left
1;41;(10, 36);n;moving;move_forward
2;41;None;s;done;move_forward
4;41;(38, 47);e;stopped;wait
5;41;(53, 32);w;moving;move_forward
0;42;(19, 26);e;moving;wait
1;42;(9, 36);n;moving;move_right
4;42;(38, 47);e;stopped;wait
5;42;(53, 31);w;moving;move_forward
0;43;(19, 26);e;stopped;move_right
1;43;(9, 37);e;moving;move_left
4;43;(38, 47);e;stopped;move_forward
5;43;(53, 30);w;moving;move_forward
0;44;(20, 26);s;moving;wait
1;44;(8, 37);n;moving;move_forward
4;44;(38, 48);e;moving;wait
5;44;(53, 29);w;moving;move_right
0;45;(20, 26);s;stopped;wait
1;45;(7, 37);n;moving;wait
4;45;(38, 48);e;stopped;wait
5;45;(52, 29);n;moving;move_forward
0;46;(20, 26);s;stopped;wait
1;46;(7, 37);n;stopped;wait
4;46;(38, 48);e;stopped;wait
5;46;(51, 29);n;moving;move_right
0;47;(20, 26);s;stopped;wait
1;47;(7, 37);n;stopped;wait
4;47;(38, 48);e;stopped;wait
5;47;(51, 30);e;moving;wait
0;48;(20, 26);s;stopped;move_forward
1;48;(7, 37);n;stopped;wait
4;48;(38, 48);e;stopped;wait
5;48;(51, 30);e;stopped;wait
0;49;None;s;done;move_forward
1;49;(7, 37);n;stopped;wait
4;49;(38, 48);e;stopped;wait
5;49;(51, 30);e;stopped;wait
0;50;None;s;done;nothing
1;50;(7, 37);n;stopped;wait
4;50;(38, 48);e;stopped;wait
5;50;(51, 30);e;stopped;wait
0;51;None;s;done;nothing
1;51;(7, 37);n;stopped;wait
4;51;(38, 48);e;stopped;wait
5;51;(51, 30);e;stopped;wait
0;52;None;s;done;nothing
1;52;(7, 37);n;stopped;wait
4;52;(38, 48);e;stopped;wait
5;52;(51, 30);e;stopped;wait
0;53;None;s;done;nothing
1;53;(7, 37);n;stopped;move_right
4;53;(38, 48);e;stopped;wait
5;53;(51, 30);e;stopped;move_left
0;54;None;s;done;nothing
1;54;(7, 38);e;moving;wait
4;54;(38, 48);e;stopped;move_forward
5;54;(50, 30);n;moving;wait
0;55;None;s;done;nothing
1;55;(7, 38);e;stopped;move_left
4;55;(38, 49);e;moving;wait
5;55;(50, 30);n;stopped;wait
0;56;None;s;done;nothing
1;56;(6, 38);n;moving;wait
4;56;(38, 49);e;stopped;wait
5;56;(50, 30);n;stopped;wait
0;57;None;s;done;nothing
1;57;(6, 38);n;stopped;move_forward
4;57;(38, 49);e;stopped;move_forward
5;57;(50, 30);n;stopped;move_forward
0;58;None;s;done;nothing
1;58;None;n;done;move_forward
4;58;(38, 50);e;moving;move_forward
5;58;None;n;done;move_forward
0;59;None;s;done;nothing
4;59;(38, 51);e;moving;move_forward
0;60;None;s;done;nothing
4;60;(38, 52);e;moving;wait
0;61;None;s;done;nothing
4;61;(38, 52);e;stopped;move_right
0;62;None;s;done;nothing
4;62;(39, 52);s;moving;move_left
0;63;None;s;done;nothing
4;63;(39, 53);e;moving;move_forward
