agent;timestep;action;position;direction;status
1;38;move_forward;(6, 7);2;moving
1;39;move_forward;(7, 7);2;moving
1;40;move_forward;(8, 7);2;moving
1;41;move_right;(9, 7);2;moving
1;42;move_forward;(9, 6);3;moving
1;43;move_forward;(10, 6);2;moving
1;44;move_forward;(11, 6);2;moving
1;45;move_forward;(12, 6);2;moving
1;46;move_forward;(13, 6);2;moving
1;47;move_forward;(14, 6);2;moving
1;48;move_forward;(15, 6);2;moving
1;49;move_forward;(16, 6);2;moving
1;50;move_forward;(17, 6);2;moving
1;51;move_forward;(18, 6);2;moving
1;52;move_forward;(19, 6);2;moving
1;53;move_forward;(20, 6);2;moving
1;54;move_forward;(21, 6);2;moving
1;55;move_left;(22, 6);2;moving
1;56;move_forward;(22, 7);1;moving
1;57;move_forward;(23, 7);2;moving
1;58;move_forward;(24, 7);2;moving
1;59;move_forward;(25, 7);2;done
2;0;wait;None;1;waiting
2;1;wait;None;1;waiting
2;2;wait;None;1;waiting
2;3;wait;None;1;waiting
2;4;wait;None;1;waiting
2;5;wait;None;1;waiting
2;6;move_forward;None;1;ready to depart
2;7;move_forward;(6, 44);1;moving
2;8;move_forward;(6, 45);1;moving
2;9;move_right;(6, 46);1;moving
2;10;move_forward;(7, 46);2;moving
2;11;move_left;(7, 47);1;moving
2;12;move_forward;(6, 47);0;moving
2;13;move_forward;(6, 48);1;moving
2;14;move_forward;(6, 49);1;moving
2;15;move_forward;(7, 49);2;moving
2;16;move_forward;(8, 49);2;moving
2;17;move_forward;(9, 49);2;moving
2;18;move_forward;(10, 49);2;moving
2;19;move_right;(11, 49);2;moving
2;20;move_forward;(11, 48);3;moving
2;21;move_forward;(11, 47);3;moving
2;22;move_forward;(11, 46);3;moving
2;23;move_forward;(11, 45);3;moving
2;24;move_forward;(12, 45);2;moving
2;25;move_forward;(13, 45);2;moving
2;26;move_forward;(14, 45);2;moving
2;27;move_forward;(15, 45);2;moving
2;28;move_forward;(16, 45);2;moving
2;29;move_forward;(17, 45);2;moving
2;30;move_forward;(18, 45);2;moving
2;31;move_forward;(19, 45);2;moving
2;32;move_forward;(20, 45);2;moving
2;33;move_forward;(21, 45);2;moving
2;34;move_forward;(22, 45);2;moving
2;35;move_forward;(23, 45);2;moving
2;36;move_forward;(24, 45);2;moving
2;37;move_forward;(25, 45);2;done
3;0;wait;None;0;waiting
3;1;wait;None;0;waiting
3;2;wait;None;0;waiting
3;3;wait;None;0;waiting
3;4;wait;None;0;waiting
3;5;wait;None;0;waiting
3;6;wait;None;0;waiting
3;7;wait;None;0;waiting
3;8;wait;None;0;waiting
3;9;wait;None;0;waiting
3;10;wait;None;0;waiting
3;11;wait;None;0;waiting
3;12;wait;None;0;waiting
3;13;wait;None;0;waiting
3;14;wait;None;0;waiting
3;15;wait;None;0;waiting
3;16;wait;None;0;waiting
3;17;wait;None;0;waiting
3;18;wait;None;0;waiting
3;19;wait;None;0;waiting
3;20;wait;None;0;waiting
3;21;wait;None;0;waiting
3;22;wait;None;0;waiting
3;23;wait;None;0;waiting
3;24;wait;None;0;waiting
3;25;wait;None;0;waiting
3;26;wait;None;0;waiting
3;27;move_forward;None;0;ready to depart
3;28;move_forward;(25, 44);0;moving
3;29;move_forward;(24, 44);0;moving
3;30;move_forward;(23, 44);0;moving
3;31;move_forward;(22, 44);0;moving
3;32;move_forward;(21, 44);0;moving
3;33;move_forward;(20, 44);0;moving
3;34;move_forward;(20, 45);1;moving
3;35;move_left;(20, 46);1;moving
3;36;move_forward;(19, 46);0;moving
3;37;move_forward;(18, 46);0;moving
3;38;move_forward;(17, 46);0;moving
3;39;move_forward;(16, 46);0;moving
3;40;move_forward;(15, 46);0;moving
3;41;move_forward;(14, 46);0;moving
3;42;move_forward;(13, 46);0;moving
3;43;move_forward;(12, 46);0;moving
3;44;move_forward;(12, 47);1;moving
3;45;move_forward;(12, 48);1;moving
3;46;move_forward;(12, 49);1;moving
3;47;move_forward;(11, 49);0;moving
3;48;move_forward;(10, 49);0;moving
3;49;move_forward;(9, 49);0;moving
3;50;move_forward;(8, 49);0;moving
3;51;move_left;(7, 49);0;moving
3;52;move_forward;(7, 48);3;moving
3;53;move_forward;(7, 47);3;moving
3;54;move_forward;(7, 46);3;moving
3;55;move_forward;(7, 45);3;moving
3;56;move_forward;(7, 45);3;stopped
4;0;wait;None;2;waiting
4;1;wait;None;2;waiting
4;2;move_forward;None;2;ready to depart
4;3;move_forward;(6, 7);2;moving
4;4;move_forward;(7, 7);2;moving
4;5;move_forward;(8, 7);2;moving
4;6;move_forward;(9, 7);2;moving
4;7;move_forward;(10, 7);2;moving
4;8;move_left;(11, 7);2;moving
4;9;move_forward;(11, 8);1;moving
4;10;move_forward;(11, 9);1;moving
4;11;move_forward;(11, 10);1;moving
4;12;move_forward;(11, 11);1;moving
4;13;move_forward;(10, 11);0;moving
4;14;move_forward;(9, 11);0;moving
4;15;move_forward;(8, 11);0;moving
4;16;move_forward;(7, 11);0;moving
4;17;move_forward;(7, 12);1;moving
4;18;move_forward;(7, 13);1;moving
4;19;move_forward;(7, 14);1;moving
4;20;move_forward;(7, 15);1;moving
4;21;move_forward;(7, 16);1;moving
4;22;move_forward;(7, 17);1;moving
4;23;move_forward;(7, 18);1;moving
4;24;move_forward;(7, 19);1;moving
4;25;move_forward;(7, 20);1;moving
4;26;move_forward;(7, 21);1;moving
4;27;move_forward;(7, 22);1;moving
4;28;move_forward;(7, 23);1;moving
4;29;move_forward;(7, 24);1;moving
4;30;move_forward;(7, 25);1;moving
4;31;move_forward;(7, 26);1;moving
4;32;move_forward;(7, 27);1;moving
4;33;move_forward;(7, 28);1;moving
4;34;move_forward;(7, 29);1;moving
4;35;move_forward;(7, 30);1;moving
4;36;move_forward;(7, 31);1;moving
4;37;move_forward;(7, 32);1;moving
4;38;move_forward;(7, 33);1;moving
4;39;move_forward;(7, 34);1;moving
4;40;move_forward;(7, 35);1;moving
4;41;move_forward;(7, 36);1;moving
4;42;move_forward;(7, 37);1;moving
4;43;move_forward;(7, 38);1;moving
4;44;move_forward;(7, 39);1;moving
4;45;move_forward;(7, 40);1;moving
4;46;move_forward;(7, 41);1;moving
4;47;move_forward;(7, 42);1;moving
4;48;move_forward;(7, 43);1;moving
4;49;move_forward;(7, 44);1;done
