agent;timestep;position;direction;status;given_command
2;35;None;e;waiting;nothing
3;35;(44, 39);w;moving;move_forward
4;35;(48, 24);e;moving;move_right
5;35;(57, 25);n;moving;move_forward
0;36;(40, 24);e;stopped;wait
1;36;None;e;waiting;nothing
2;36;None;e;waiting;nothing
3;36;(44, 38);w;moving;move_forward
4;36;(49, 24);s;moving;move_left
5;36;(56, 25);n;moving;move_forward
0;37;(40, 24);e;stopped;wait
1;37;None;e;waiting;nothing
2;37;None;e;waiting;nothing
3;37;(44, 37);w;moving;move_forward
4;37;(49, 25);e;moving;move_forward
5;37;(55, 25);n;moving;move_forward
0;38;(40, 24);e;stopped;wait
1;38;None;e;ready to depart;move_forward
2;38;None;e;waiting;nothing
3;38;(44, 36);w;moving;move_forward
4;38;(49, 26);e;moving;move_forward
5;38;(54, 25);n;moving;move_forward
0;39;(40, 24);e;stopped;wait
1;39;(44, 40);e;moving;move_forward
2;39;None;e;waiting;nothing
3;39;(44, 35);w;moving;move_forward
4;39;(49, 27);e;moving;move_forward
5;39;(53, 25);n;moving;move_forward
0;40;(40, 24);e;stopped;wait
1;40;(44, 41);e;moving;move_forward
2;40;None;e;waiting;nothing
3;40;(44, 34);w;moving;move_forward
4;40;(49, 28);e;moving;move_right
5;40;(52, 25);n;moving;move_forward
0;41;(40, 24);e;stopped;wait
1;41;(44, 42);e;moving;move_forward
2;41;None;e;waiting;nothing
3;41;(44, 33);w;moving;move_forward
4;41;(50, 28);s;moving;move_left
5;41;(51, 25);n;moving;move_forward
0;42;(40, 24);e;stopped;wait
1;42;(44, 43);e;moving;move_forward
2;42;None;e;waiting;nothing
3;42;(44, 32);w;moving;move_forward
4;42;(50, 29);e;moving;move_right
5;42;(50, 25);n;moving;move_forward
0;43;(40, 24);e;stopped;wait
1;43;(44, 44);e;moving;move_forward
2;43;None;e;waiting;nothing
3;43;(44, 31);w;moving;move_forward
4;43;(51, 29);s;moving;move_forward
5;43;(49, 25);n;moving;move_forward
0;44;(40, 24);e;stopped;wait
1;44;(44, 45);e;moving;move_forward
2;44;None;e;waiting;nothing
3;44;(44, 30);w;moving;move_forward
4;44;(52, 29);s;moving;wait
5;44;(48, 25);n;moving;move_forward
0;45;(40, 24);e;stopped;wait
1;45;(44, 46);e;moving;move_forward
2;45;None;e;waiting;nothing
3;45;(44, 29);w;moving;move_right
4;45;(52, 29);s;stopped;wait
5;45;(47, 25);n;moving;move_forward
0;46;(40, 24);e;stopped;wait
1;46;(44, 47);e;moving;move_left
2;46;None;e;waiting;nothing
3;46;(43, 29);n;moving;move_forward
4;46;(52, 29);s;stopped;wait
5;46;(46, 25);n;moving;move_forward
0;47;(40, 24);e;stopped;wait
1;47;(43, 47);n;moving;move_forward
2;47;None;e;waiting;nothing
3;47;(42, 29);n;moving;move_forward
4;47;(52, 29);s;stopped;wait
5;47;(45, 25);n;moving;move_forward
0;48;(40, 24);e;stopped;wait
1;48;(42, 47);n;moving;move_forward
2;48;None;e;waiting;nothing
3;48;(41, 29);n;moving;move_forward
4;48;(52, 29);s;stopped;wait
5;48;(44, 25);n;moving;move_forward
0;49;(40, 24);e;stopped;wait
1;49;(41, 47);n;moving;move_forward
2;49;None;e;waiting;nothing
3;49;(40, 29);n;moving;move_left
4;49;(52, 29);s;stopped;move_forward
5;49;(43, 25);n;moving;move_forward
0;50;(40, 24);e;stopped;wait
1;50;(40, 47);n;moving;move_forward
2;50;None;e;waiting;nothing
3;50;(40, 28);w;moving;move_forward
4;50;(53, 29);s;moving;move_forward
5;50;(42, 25);n;moving;move_forward
0;51;(40, 24);e;stopped;wait
1;51;(39, 47);n;moving;move_forward
2;51;None;e;ready to depart;move_forward
3;51;(40, 27);w;moving;move_forward
4;51;(54, 29);s;moving;move_forward
5;51;(41, 25);n;moving;move_forward
0;52;(40, 24);e;stopped;wait
1;52;(38, 47);n;moving;move_forward
2;52;(38, 14);e;moving;move_forward
3;52;(40, 26);w;moving;move_forward
4;52;(55, 29);s;moving;move_forward
5;52;(40, 25);n;moving;move_forward
0;53;(40, 24);e;stopped;move_forward
1;53;(37, 47);n;moving;move_forward
2;53;(38, 15);e;moving;move_forward
3;53;(40, 25);w;moving;move_left
4;53;(56, 29);s;moving;wait
5;53;(39, 25);n;moving;move_forward
0;54;(40, 25);e;moving;move_forward
1;54;(36, 47);n;moving;move_forward
2;54;(38, 16);e;moving;move_forward
3;54;(41, 25);s;moving;move_forward
4;54;(56, 29);s;stopped;wait
5;54;(38, 25);n;moving;move_left
0;55;(40, 26);e;moving;move_forward
1;55;(35, 47);n;moving;move_forward
2;55;(38, 17);e;moving;move_forward
3;55;(42, 25);s;moving;move_forward
4;55;(56, 29);s;stopped;wait
5;55;(38, 24);w;moving;wait
0;56;(40, 27);e;moving;move_forward
1;56;(34, 47);n;moving;move_forward
2;56;(38, 18);e;moving;move_left
3;56;(43, 25);s;moving;move_forward
4;56;(56, 29);s;stopped;wait
5;56;(38, 24);w;stopped;wait
0;57;(40, 28);e;moving;move_forward
1;57;(33, 47);n;moving;move_forward
2;57;(37, 18);n;moving;move_forward
3;57;(44, 25);s;moving;move_forward
4;57;(56, 29);s;stopped;wait
5;57;(38, 24);w;stopped;move_forward
0;58;(40, 29);e;moving;move_right
1;58;(32, 47);n;moving;move_forward
2;58;(36, 18);n;moving;move_forward
3;58;(45, 25);s;moving;move_left
4;58;(56, 29);s;stopped;move_left
5;58;(38, 23);w;moving;move_forward
0;59;(41, 29);s;moving;move_forward
1;59;(31, 47);n;moving;move_forward
2;59;(35, 18);n;moving;move_forward
3;59;(45, 26);e;moving;move_right
4;59;(56, 30);e;moving;move_right
5;59;(38, 22);w;moving;move_forward
0;60;(42, 29);s;moving;move_forward
1;60;(30, 47);n;moving;move_forward
2;60;(34, 18);n;moving;move_forward
3;60;(46, 26);s;moving;move_right
4;60;(57, 30);s;moving;move_right
5;60;(38, 21);w;moving;move_forward
0;61;(43, 29);s;moving;wait
1;61;(29, 47);n;moving;move_forward
2;61;(33, 18);n;moving;move_forward
3;61;(46, 25);w;moving;wait
4;61;(57, 29);w;moving;wait
5;61;(38, 20);w;moving;move_forward
0;62;(43, 29);s;stopped;wait
1;62;(28, 47);n;moving;move_forward
2;62;(32, 18);n;moving;move_forward
3;62;(46, 25);w;stopped;wait
4;62;(57, 29);w;stopped;wait
5;62;(38, 19);w;moving;move_forward
0;63;(43, 29);s;stopped;move_forward
1;63;(27, 47);n;moving;move_forward
2;63;(31, 18);n;moving;move_forward
3;63;(46, 25);w;stopped;move_left
4;63;(57, 29);w;stopped;wait
5;63;(38, 18);w;moving;move_forward
0;64;(44, 29);s;moving;move_left
1;64;(26, 47);n;moving;move_forward
2;64;(30, 18);n;moving;move_forward
3;64;(47, 25);s;moving;move_forward
4;64;(57, 29);w;stopped;wait
5;64;(38, 17);w;moving;move_forward
0;65;(44, 30);e;moving;wait
1;65;(25, 47);n;moving;move_forward
2;65;(29, 18);n;moving;move_forward
3;65;(48, 25);s;moving;move_forward
4;65;(57, 29);w;stopped;wait
5;65;(38, 16);w;moving;move_left
0;66;(44, 30);e;stopped;wait
1;66;(24, 47);n;moving;move_forward
2;66;(28, 18);n;moving;move_forward
3;66;(49, 25);s;moving;move_forward
4;66;(57, 29);w;stopped;wait
5;66;(39, 16);s;moving;move_right
0;67;(44, 30);e;stopped;wait
1;67;(23, 47);n;moving;move_forward
2;67;(27, 18);n;moving;move_right
3;67;(50, 25);s;moving;move_forward
4;67;(57, 29);w;stopped;wait
5;67;(39, 15);w;moving;wait
0;68;(44, 30);e;stopped;wait
1;68;(22, 47);n;moving;move_forward
2;68;(27, 19);e;moving;move_left
3;68;(51, 25);s;moving;wait
4;68;(57, 29);w;stopped;wait
5;68;(39, 15);w;stopped;wait
0;69;(44, 30);e;stopped;wait
1;69;(21, 47);n;moving;move_left
2;69;(26, 19);n;moving;move_forward
3;69;(51, 25);s;stopped;wait
4;69;(57, 29);w;stopped;move_left
5;69;(39, 15);w;stopped;move_forward
0;70;(44, 30);e;stopped;wait
1;70;(21, 46);w;moving;move_forward
2;70;(25, 19);n;moving;move_right
3;70;(51, 25);s;stopped;wait
4;70;(58, 29);s;moving;move_forward
5;70;None;w;done;move_forward
0;71;(44, 30);e;stopped;wait
1;71;(21, 45);w;moving;move_forward
2;71;(25, 20);e;moving;move_left
3;71;(51, 25);s;stopped;move_left
4;71;(59, 29);s;moving;move_right
5;71;None;w;done;nothing
0;72;(44, 30);e;stopped;wait
1;72;(21, 44);w;moving;move_forward
2;72;(24, 20);n;moving;move_forward
3;72;(51, 26);e;moving;move_forward
4;72;(59, 28);w;moving;move_forward
5;72;None;w;done;nothing
0;73;(44, 30);e;stopped;wait
1;73;(21, 43);w;moving;move_forward
2;73;(23, 20);n;moving;move_forward
3;73;(51, 27);e;moving;move_forward
4;73;(59, 27);w;moving;wait
5;73;None;w;done;nothing
0;74;(44, 30);e;stopped;wait
1;74;(21, 42);w;moving;move_forward
2;74;(22, 20);n;moving;move_forward
3;74;(51, 28);e;moving;move_forward
4;74;(59, 27);w;stopped;move_forward
5;74;None;w;done;nothing
0;75;(44, 30);e;stopped;wait
1;75;(21, 41);w;moving;move_forward
2;75;(21, 20);n;moving;move_left
3;75;(51, 29);e;moving;move_right
4;75;(59, 26);w;moving;wait
5;75;None;w;done;nothing
0;76;(44, 30);e;stopped;wait
1;76;(21, 40);w;moving;move_forward
2;76;(21, 19);w;moving;move_right
3;76;(52, 29);s;moving;move_forward
4;76;(59, 26);w;stopped;wait
5;76;None;w;done;nothing
0;77;(44, 30);e;stopped;move_forward
1;77;(21, 39);w;moving;move_forward
2;77;(20, 19);n;moving;move_forward
3;77;(53, 29);s;moving;move_forward
4;77;(59, 26);w;stopped;wait
5;77;None;w;done;nothing
0;78;(44, 31);e;moving;wait
1;78;(21, 38);w;moving;move_forward
2;78;(19, 19);n;moving;move_right
3;78;(54, 29);s;moving;move_forward
4;78;(59, 26);w;stopped;wait
5;78;None;w;done;nothing
0;79;(44, 31);e;stopped;wait
1;79;(21, 37);w;moving;move_forward
2;79;(19, 20);e;moving;move_forward
3;79;(55, 29);s;moving;move_forward
4;79;(59, 26);w;stopped;move_forward
0;80;(44, 31);e;stopped;wait
1;80;(21, 36);w;moving;move_forward
2;80;(19, 21);e;moving;move_forward
3;80;(56, 29);s;moving;move_forward
4;80;(59, 25);w;moving;move_right
0;81;(44, 31);e;stopped;wait
1;81;(21, 35);w;moving;move_forward
2;81;(19, 22);e;moving;move_forward
3;81;(57, 29);s;moving;move_forward
4;81;(58, 25);n;moving;move_forward
0;82;(44, 31);e;stopped;wait
1;82;(21, 34);w;moving;move_forward
2;82;(19, 23);e;moving;move_forward
3;82;(58, 29);s;moving;move_forward
4;82;(57, 25);n;moving;move_forward
0;83;(44, 31);e;stopped;wait
1;83;(21, 33);w;moving;move_forward
2;83;(19, 24);e;moving;wait
3;83;(59, 29);s;moving;move_right
4;83;(56, 25);n;moving;move_forward
0;84;(44, 31);e;stopped;wait
1;84;(21, 32);w;moving;move_forward
2;84;(19, 24);e;stopped;wait
3;84;(59, 28);w;moving;move_forward
4;84;(55, 25);n;moving;move_forward
0;85;(44, 31);e;stopped;wait
1;85;(21, 31);w;moving;move_forward
2;85;(19, 24);e;stopped;wait
3;85;(59, 27);w;moving;move_forward
4;85;(54, 25);n;moving;move_forward
0;86;(44, 31);e;stopped;wait
1;86;(21, 30);w;moving;move_forward
2;86;(19, 24);e;stopped;wait
3;86;(59, 26);w;moving;move_forward
4;86;(53, 25);n;moving;move_forward
0;87;(44, 31);e;stopped;wait
1;87;(21, 29);w;moving;move_forward
2;87;(19, 24);e;stopped;move_forward
3;87;(59, 25);w;moving;move_right
4;87;(52, 25);n;moving;move_forward
0;88;(44, 31);e;stopped;wait
1;88;(21, 28);w;moving;wait
2;88;(19, 25);e;moving;move_forward
3;88;(58, 25);n;moving;wait
4;88;(51, 25);n;moving;move_forward
0;89;(44, 31);e;stopped;wait
1;89;(21, 28);w;stopped;wait
2;89;(19, 26);e;moving;wait
3;89;(58, 25);n;stopped;move_forward
4;89;(50, 25);n;moving;move_forward
0;90;(44, 31);e;stopped;wait
1;90;(21, 28);w;stopped;move_forward
2;90;(19, 26);e;stopped;move_forward
3;90;(57, 25);n;moving;move_forward
4;90;(49, 25);n;moving;move_forward
0;91;(44, 31);e;stopped;wait
1;91;(21, 27);w;moving;move_forward
2;91;(19, 27);e;moving;move_forward
3;91;(56, 25);n;moving;wait
4;91;(48, 25);n;moving;move_forward
0;92;(44, 31);e;stopped;wait
1;92;(21, 26);w;moving;move_forward
2;92;(19, 28);e;moving;wait
3;92;(56, 25);n;stopped;move_forward
4;92;(47, 25);n;moving;move_forward
0;93;(44, 31);e;stopped;wait
1;93;(21, 25);w;moving;move_forward
2;93;(19, 28);e;stopped;move_forward
3;93;(55, 25);n;moving;move_forward
4;93;(46, 25);n;moving;move_forward
0;94;(44, 31);e;stopped;wait
1;94;(21, 24);w;moving;move_forward
2;94;(19, 29);e;moving;wait
3;94;(54, 25);n;moving;move_forward
4;94;(45, 25);n;moving;move_forward
0;95;(44, 31);e;stopped;wait
1;95;(21, 23);w;moving;move_right
2;95;(19, 29);e;stopped;move_forward
3;95;(53, 25);n;moving;move_forward
4;95;(44, 25);n;moving;move_forward
0;96;(44, 31);e;stopped;wait
1;96;(20, 23);n;moving;move_forward
2;96;(19, 30);e;moving;move_forward
3;96;(52, 25);n;moving;move_forward
4;96;(43, 25);n;moving;move_forward
0;97;(44, 31);e;stopped;wait
1;97;(19, 23);n;moving;move_left
2;97;(19, 31);e;moving;move_forward
3;97;(51, 25);n;moving;move_forward
4;97;(42, 25);n;moving;wait
0;98;(44, 31);e;stopped;wait
1;98;(19, 22);w;moving;move_forward
2;98;(19, 32);e;moving;move_forward
3;98;(50, 25);n;moving;move_forward
4;98;(42, 25);n;stopped;move_forward
0;99;(44, 31);e;stopped;wait
1;99;(19, 21);w;moving;move_forward
2;99;(19, 33);e;moving;wait
3;99;(49, 25);n;moving;move_forward
4;99;(41, 25);n;moving;move_forward
0;100;(44, 31);e;stopped;move_forward
1;100;(19, 20);w;moving;wait
2;100;(19, 33);e;stopped;move_forward
3;100;(48, 25);n;moving;move_forward
4;100;(40, 25);n;moving;move_forward
0;101;(44, 32);e;moving;move_forward
1;101;(19, 20);w;stopped;wait
2;101;(19, 34);e;moving;move_forward
3;101;(47, 25);n;moving;move_forward
4;101;(39, 25);n;moving;move_forward
0;102;(44, 33);e;moving;wait
1;102;(19, 20);w;stopped;wait
2;102;(19, 35);e;moving;move_forward
3;102;(46, 25);n;moving;move_forward
4;102;(38, 25);n;moving;move_left
0;103;(44, 33);e;stopped;wait
1;103;(19, 20);w;stopped;wait
2;103;(19, 36);e;moving;move_forward
3;103;(45, 25);n;moving;move_forward
4;103;(38, 24);w;moving;move_forward
0;104;(44, 33);e;stopped;wait
1;104;(19, 20);w;stopped;wait
2;104;(19, 37);e;moving;move_forward
3;104;(44, 25);n;moving;move_forward
4;104;(38, 23);w;moving;move_forward
0;105;(44, 33);e;stopped;wait
1;105;(19, 20);w;stopped;wait
2;105;(19, 38);e;moving;move_forward
3;105;(43, 25);n;moving;move_forward
4;105;(38, 22);w;moving;move_forward
0;106;(44, 33);e;stopped;wait
1;106;(19, 20);w;stopped;wait
2;106;(19, 39);e;moving;move_forward
3;106;(42, 25);n;moving;move_forward
4;106;(38, 21);w;moving;move_forward
0;107;(44, 33);e;stopped;wait
1;107;(19, 20);w;stopped;wait
2;107;(19, 40);e;moving;move_forward
3;107;(41, 25);n;moving;move_forward
4;107;(38, 20);w;moving;move_forward
0;108;(44, 33);e;stopped;wait
1;108;(19, 20);w;stopped;wait
2;108;(19, 41);e;moving;move_forward
3;108;(40, 25);n;moving;move_forward
4;108;(38, 19);w;moving;move_forward
0;109;(44, 33);e;stopped;wait
1;109;(19, 20);w;stopped;wait
2;109;(19, 42);e;moving;wait
3;109;(39, 25);n;moving;move_forward
4;109;(38, 18);w;moving;move_forward
0;110;(44, 33);e;stopped;wait
1;110;(19, 20);w;stopped;wait
2;110;(19, 42);e;stopped;move_forward
3;110;(38, 25);n;moving;move_left
4;110;(38, 17);w;moving;move_forward
0;111;(44, 33);e;stopped;wait
1;111;(19, 20);w;stopped;wait
2;111;(19, 43);e;moving;move_forward
3;111;(38, 24);w;moving;move_forward
4;111;(38, 16);w;moving;move_forward
0;112;(44, 33);e;stopped;wait
1;112;(19, 20);w;stopped;wait
2;112;(19, 44);e;moving;wait
3;112;(38, 23);w;moving;move_forward
4;112;(38, 15);w;moving;move_forward
0;113;(44, 33);e;stopped;wait
1;113;(19, 20);w;stopped;wait
2;113;(19, 44);e;stopped;wait
3;113;(38, 22);w;moving;move_forward
4;113;(38, 14);w;moving;move_forward
0;114;(44, 33);e;stopped;wait
1;114;(19, 20);w;stopped;wait
2;114;(19, 44);e;stopped;wait
3;114;(38, 21);w;moving;move_forward
4;114;(38, 13);w;moving;move_forward
0;115;(44, 33);e;stopped;wait
1;115;(19, 20);w;stopped;wait
2;115;(19, 44);e;stopped;wait
3;115;(38, 20);w;moving;move_forward
4;115;(38, 12);w;moving;move_forward
0;116;(44, 33);e;stopped;wait
1;116;(19, 20);w;stopped;wait
2;116;(19, 44);e;stopped;move_forward
3;116;(38, 19);w;moving;wait
4;116;(38, 11);w;moving;move_forward
0;117;(44, 33);e;stopped;move_forward
1;117;(19, 20);w;stopped;wait
2;117;(19, 45);e;moving;move_forward
3;117;(38, 19);w;stopped;move_forward
4;117;(38, 10);w;moving;move_left
0;118;(44, 34);e;moving;move_forward
1;118;(19, 20);w;stopped;wait
2;118;(19, 46);e;moving;move_forward
3;118;(38, 18);w;moving;move_forward
4;118;(39, 10);s;moving;move_forward
0;119;(44, 35);e;moving;move_forward
1;119;(19, 20);w;stopped;wait
2;119;(19, 47);e;moving;move_right
3;119;(38, 17);w;moving;move_forward
4;119;(40, 10);s;moving;move_forward
0;120;(44, 36);e;moving;move_forward
1;120;(19, 20);w;stopped;wait
2;120;(20, 47);s;moving;move_forward
3;120;(38, 16);w;moving;move_left
4;120;(41, 10);s;moving;move_forward
0;121;(44, 37);e;moving;move_forward
1;121;(19, 20);w;stopped;wait
2;121;(21, 47);s;moving;wait
3;121;(39, 16);s;moving;move_right
4;121;(42, 10);s;moving;move_left
0;122;(44, 38);e;moving;move_right
1;122;(19, 20);w;stopped;wait
2;122;(21, 47);s;stopped;move_forward
3;122;(39, 15);w;moving;move_forward
4;122;(42, 11);e;moving;move_forward
0;123;(45, 38);s;moving;move_left
1;123;(19, 20);w;stopped;wait
2;123;(22, 47);s;moving;move_forward
3;123;None;w;done;move_forward
4;123;(42, 12);e;moving;move_forward
0;124;(45, 39);e;moving;move_forward
1;124;(19, 20);w;stopped;wait
2;124;(23, 47);s;moving;move_left
4;124;(42, 13);e;moving;move_forward
0;125;None;e;done;move_forward
1;125;(19, 20);w;stopped;wait
2;125;(23, 48);e;moving;move_right
4;125;(42, 14);e;moving;move_forward
1;126;(19, 20);w;stopped;wait
2;126;(24, 48);s;moving;move_forward
4;126;(42, 15);e;moving;move_forward
1;127;(19, 20);w;stopped;wait
2;127;None;s;done;move_forward
4;127;(42, 16);e;moving;move_forward
1;128;(19, 20);w;stopped;wait
4;128;(42, 17);e;moving;move_forward
1;129;(19, 20);w;stopped;wait
4;129;(42, 18);e;moving;move_forward
1;130;(19, 20);w;stopped;wait
4;130;(42, 19);e;moving;move_forward
1;131;(19, 20);w;stopped;wait
4;131;(42, 20);e;moving;move_forward
1;132;(19, 20);w;stopped;wait
4;132;(42, 21);e;moving;move_right
1;133;(19, 20);w;stopped;wait
4;133;(43, 21);s;moving;move_forward
1;134;(19, 20);w;stopped;wait
4;134;(44, 21);s;moving;move_forward
1;135;(19, 20);w;stopped;wait
4;135;(45, 21);s;moving;move_forward
1;136;(19, 20);w;stopped;wait
4;136;(46, 21);s;moving;move_forward
1;137;(19, 20);w;stopped;wait
4;137;(47, 21);s;moving;move_forward
1;138;(19, 20);w;stopped;wait
4;138;(48, 21);s;moving;move_left
1;139;(19, 20);w;stopped;wait
4;139;(48, 22);e;moving;move_forward
1;140;(19, 20);w;stopped;wait
