agent;timestep;position;direction;status;given_command
13;13;None;s;waiting;nothing
14;13;None;s;ready to depart;nothing
15;13;(15, 11);s;moving;move_right
16;13;None;s;waiting;nothing
17;13;None;w;waiting;nothing
18;13;(17, 12);n;moving;move_forward
19;13;None;w;waiting;nothing
0;14;(8, 11);w;moving;move_forward
1;14;(8, 12);s;moving;move_forward
2;14;(14, 13);n;moving;move_forward
3;14;None;w;ready to depart;nothing
4;14;None;w;waiting;nothing
5;14;None;n;waiting;nothing
6;14;None;n;waiting;nothing
7;14;None;e;waiting;nothing
8;14;None;w;waiting;nothing
9;14;(11, 3);e;moving;move_forward
10;14;None;w;waiting;nothing
11;14;None;n;ready to depart;nothing
12;14;None;w;waiting;nothing
13;14;None;s;waiting;nothing
14;14;None;s;ready to depart;nothing
15;14;(15, 10);w;moving;move_forward
16;14;None;s;waiting;nothing
17;14;None;w;waiting;nothing
18;14;(16, 12);n;moving;move_forward
19;14;None;w;waiting;nothing
0;15;(8, 10);w;moving;wait
1;15;(9, 12);s;moving;move_forward
2;15;(13, 13);n;moving;move_right
3;15;None;w;ready to depart;move_forward
4;15;None;w;waiting;nothing
5;15;None;n;waiting;nothing
6;15;None;n;waiting;nothing
7;15;None;e;waiting;nothing
8;15;None;w;waiting;nothing
9;15;(11, 4);e;moving;move_forward
10;15;None;w;waiting;nothing
11;15;None;n;ready to depart;nothing
12;15;None;w;waiting;nothing
13;15;None;s;waiting;nothing
14;15;None;s;ready to depart;nothing
15;15;(15, 9);w;moving;move_forward
16;15;None;s;waiting;nothing
17;15;None;w;waiting;nothing
18;15;(15, 12);n;moving;move_right
19;15;None;w;waiting;nothing
0;16;(8, 10);w;stopped;move_forward
1;16;(10, 12);s;moving;move_forward
2;16;(13, 14);e;moving;move_forward
3;16;(7, 5);w;moving;move_forward
4;16;None;w;waiting;nothing
5;16;None;n;waiting;nothing
6;16;None;n;waiting;nothing
7;16;None;e;waiting;nothing
8;16;None;w;waiting;nothing
9;16;(11, 5);e;moving;move_forward
10;16;None;w;waiting;nothing
11;16;None;n;ready to depart;nothing
12;16;None;w;waiting;nothing
13;16;None;s;waiting;nothing
14;16;None;s;ready to depart;nothing
15;16;(15, 8);w;moving;move_left
16;16;None;s;waiting;nothing
17;16;None;w;waiting;nothing
18;16;(15, 13);e;moving;move_left
19;16;None;w;waiting;nothing
0;17;(8, 9);w;moving;move_right
1;17;(11, 12);s;moving;move_forward
2;17;(13, 15);e;moving;move_forward
3;17;(7, 4);w;moving;move_left
4;17;None;w;waiting;nothing
5;17;None;n;waiting;nothing
6;17;None;n;waiting;nothing
7;17;None;e;waiting;nothing
8;17;None;w;waiting;nothing
9;17;(11, 6);e;moving;move_forward
10;17;None;w;waiting;nothing
11;17;None;n;ready to depart;nothing
12;17;None;w;waiting;nothing
13;17;None;s;waiting;nothing
14;17;None;s;ready to depart;nothing
15;17;(16, 8);s;moving;move_forward
16;17;None;s;waiting;nothing
17;17;None;w;waiting;nothing
18;17;(14, 13);n;moving;move_forward
19;17;None;w;waiting;nothing
0;18;(7, 9);n;moving;move_left
1;18;(12, 12);s;moving;move_forward
2;18;(13, 16);e;moving;wait
3;18;(8, 4);s;moving;wait
4;18;None;w;waiting;nothing
5;18;None;n;waiting;nothing
6;18;None;n;waiting;nothing
7;18;None;e;waiting;nothing
8;18;None;w;waiting;nothing
9;18;(11, 7);e;moving;move_forward
10;18;None;w;waiting;nothing
11;18;None;n;ready to depart;nothing
12;18;None;w;waiting;nothing
13;18;None;s;waiting;nothing
14;18;None;s;ready to depart;nothing
15;18;(17, 8);s;moving;move_forward
16;18;None;s;waiting;nothing
17;18;None;w;waiting;nothing
18;18;(13, 13);n;moving;move_right
19;18;None;w;waiting;nothing
0;19;(7, 8);w;moving;move_forward
1;19;(13, 12);s;moving;move_forward
2;19;(13, 16);e;stopped;move_forward
3;19;(8, 4);s;stopped;move_right
4;19;None;w;waiting;nothing
5;19;None;n;ready to depart;nothing
6;19;None;n;waiting;nothing
7;19;None;e;waiting;nothing
8;19;None;w;waiting;nothing
9;19;(11, 8);e;moving;move_forward
10;19;None;w;waiting;nothing
11;19;None;n;ready to depart;nothing
12;19;None;w;waiting;nothing
13;19;None;s;waiting;nothing
14;19;None;s;ready to depart;nothing
15;19;(18, 8);s;moving;move_forward
16;19;None;s;waiting;nothing
17;19;None;w;waiting;nothing
18;19;(13, 14);e;moving;move_forward
19;19;None;w;waiting;nothing
0;20;(7, 7);w;moving;wait
1;20;(14, 12);s;moving;move_forward
2;20;(13, 17);e;moving;move_forward
3;20;(8, 3);w;moving;wait
4;20;None;w;waiting;nothing
5;20;None;n;ready to depart;nothing
6;20;None;n;waiting;nothing
7;20;None;e;waiting;nothing
8;20;None;w;waiting;nothing
9;20;(11, 9);e;moving;move_forward
10;20;None;w;waiting;nothing
11;20;None;n;ready to depart;nothing
12;20;None;w;waiting;nothing
13;20;None;s;waiting;nothing
14;20;None;s;ready to depart;nothing
15;20;(19, 8);s;moving;move_forward
16;20;None;s;waiting;nothing
17;20;None;w;ready to depart;move_forward
18;20;(13, 15);e;moving;wait
19;20;None;w;waiting;nothing
0;21;(7, 7);w;stopped;move_left
1;21;(15, 12);s;moving;move_forward
2;21;(13, 18);e;moving;move_forward
3;21;(8, 3);w;stopped;move_right
4;21;None;w;waiting;nothing
5;21;None;n;ready to depart;nothing
6;21;None;n;waiting;nothing
7;21;None;e;waiting;nothing
8;21;None;w;waiting;nothing
9;21;(11, 10);e;moving;move_right
10;21;None;w;ready to depart;nothing
11;21;None;n;ready to depart;nothing
12;21;None;w;waiting;nothing
13;21;None;s;waiting;nothing
14;21;None;s;ready to depart;nothing
15;21;(20, 8);s;moving;move_forward
16;21;None;s;waiting;nothing
17;21;(9, 16);w;moving;move_forward
18;21;(13, 15);e;stopped;wait
19;21;None;w;waiting;nothing
0;22;(8, 7);s;moving;wait
1;22;(16, 12);s;moving;move_forward
2;22;(13, 19);e;moving;move_forward
3;22;(7, 3);n;moving;move_left
4;22;None;w;waiting;nothing
5;22;None;n;ready to depart;nothing
6;22;None;n;waiting;nothing
7;22;None;e;waiting;nothing
8;22;None;w;waiting;nothing
9;22;(12, 10);s;moving;move_forward
10;22;None;w;ready to depart;nothing
11;22;None;n;ready to depart;nothing
12;22;None;w;waiting;nothing
13;22;None;s;waiting;nothing
14;22;None;s;ready to depart;nothing
15;22;(21, 8);s;moving;move_forward
16;22;None;s;waiting;nothing
17;22;(9, 15);w;moving;move_forward
18;22;(13, 15);e;stopped;wait
19;22;None;w;waiting;nothing
0;23;(8, 7);s;stopped;wait
1;23;(17, 12);s;moving;move_left
2;23;(13, 20);e;moving;move_left
3;23;(7, 2);w;moving;wait
4;23;None;w;waiting;nothing
5;23;None;n;ready to depart;nothing
6;23;None;n;ready to depart;nothing
7;23;None;e;waiting;nothing
8;23;None;w;waiting;nothing
9;23;(13, 10);s;moving;move_forward
10;23;None;w;ready to depart;nothing
11;23;None;n;ready to depart;nothing
12;23;None;w;waiting;nothing
13;23;None;s;waiting;nothing
14;23;None;s;ready to depart;nothing
15;23;(22, 8);s;moving;move_forward
16;23;None;s;waiting;nothing
17;23;(9, 14);w;moving;move_forward
18;23;(13, 15);e;stopped;move_forward
19;23;None;w;waiting;nothing
0;24;(8, 7);s;stopped;wait
1;24;(17, 13);e;moving;move_right
2;24;(12, 20);n;moving;move_forward
3;24;(7, 2);w;stopped;move_forward
4;24;None;w;waiting;nothing
5;24;None;n;ready to depart;move_forward
6;24;None;n;ready to depart;nothing
7;24;None;e;waiting;nothing
8;24;None;w;waiting;nothing
9;24;(14, 10);s;moving;move_left
10;24;None;w;ready to depart;nothing
11;24;None;n;ready to depart;nothing
12;24;None;w;waiting;nothing
13;24;None;s;waiting;nothing
14;24;None;s;ready to depart;nothing
15;24;(23, 8);s;moving;move_left
16;24;None;s;waiting;nothing
17;24;(9, 13);w;moving;move_forward
18;24;(13, 16);e;moving;move_forward
19;24;None;w;waiting;nothing
0;25;(8, 7);s;stopped;wait
1;25;(18, 13);s;moving;move_forward
2;25;(11, 20);n;moving;move_forward
3;25;(7, 1);w;moving;wait
4;25;None;w;waiting;nothing
5;25;(19, 12);n;moving;move_forward
6;25;None;n;ready to depart;nothing
7;25;None;e;waiting;nothing
8;25;None;w;waiting;nothing
9;25;(14, 11);e;moving;move_forward
10;25;None;w;ready to depart;nothing
11;25;None;n;ready to depart;nothing
12;25;None;w;waiting;nothing
13;25;None;s;waiting;nothing
14;25;None;s;ready to depart;nothing
15;25;(23, 9);e;moving;move_forward
16;25;None;s;waiting;nothing
17;25;(9, 12);w;moving;move_right
18;25;(13, 17);e;moving;wait
19;25;None;w;waiting;nothing
0;26;(8, 7);s;stopped;wait
1;26;None;s;done;move_forward
2;26;(10, 20);n;moving;wait
3;26;(7, 1);w;stopped;move_left
4;26;None;w;waiting;nothing
5;26;(18, 12);n;moving;wait
6;26;None;n;ready to depart;nothing
7;26;None;e;waiting;nothing
8;26;None;w;waiting;nothing
9;26;(14, 12);e;moving;move_right
10;26;None;w;ready to depart;move_forward
11;26;None;n;ready to depart;nothing
12;26;None;w;waiting;nothing
13;26;None;s;waiting;nothing
14;26;None;s;ready to depart;nothing
15;26;(23, 10);e;moving;move_forward
16;26;None;s;waiting;nothing
17;26;(8, 12);n;moving;move_left
18;26;(13, 17);e;stopped;move_forward
19;26;None;w;waiting;nothing
0;27;(8, 7);s;stopped;move_right
2;27;(10, 20);n;stopped;wait
3;27;(8, 1);s;moving;wait
4;27;None;w;waiting;nothing
5;27;(18, 12);n;stopped;move_right
6;27;None;n;ready to depart;move_forward
7;27;None;e;waiting;nothing
8;27;None;w;waiting;nothing
9;27;(15, 12);s;moving;move_forward
10;27;(9, 16);w;moving;move_forward
11;27;None;n;ready to depart;nothing
12;27;None;w;waiting;nothing
13;27;None;s;waiting;nothing
14;27;None;s;ready to depart;nothing
15;27;(23, 11);e;moving;wait
16;27;None;s;waiting;nothing
17;27;(8, 11);w;moving;move_forward
18;27;(13, 18);e;moving;move_forward
19;27;None;w;waiting;nothing
0;28;(8, 6);w;moving;move_forward
2;28;(10, 20);n;stopped;move_forward
3;28;(8, 1);s;stopped;move_forward
4;28;None;w;waiting;nothing
5;28;(18, 13);e;moving;move_left
6;28;(19, 12);n;moving;move_forward
7;28;None;e;waiting;nothing
8;28;None;w;waiting;nothing
9;28;(16, 12);s;moving;move_forward
10;28;(9, 15);w;moving;wait
11;28;None;n;ready to depart;nothing
12;28;None;w;waiting;nothing
13;28;None;s;waiting;nothing
14;28;None;s;ready to depart;nothing
15;28;(23, 11);e;stopped;wait
16;28;None;s;waiting;nothing
17;28;(8, 10);w;moving;move_forward
18;28;(13, 19);e;moving;wait
19;28;None;w;waiting;nothing
0;29;None;w;done;move_forward
2;29;(9, 20);n;moving;move_left
3;29;(9, 1);s;moving;move_forward
4;29;None;w;waiting;nothing
5;29;(17, 13);n;moving;move_left
6;29;(18, 12);n;moving;move_right
7;29;None;e;waiting;nothing
8;29;None;w;waiting;nothing
9;29;(17, 12);s;moving;move_forward
10;29;(9, 15);w;stopped;wait
11;29;None;n;ready to depart;nothing
12;29;None;w;waiting;nothing
13;29;None;s;waiting;nothing
14;29;None;s;ready to depart;nothing
15;29;(23, 11);e;stopped;move_forward
16;29;None;s;waiting;nothing
17;29;(8, 9);w;moving;move_right
18;29;(13, 19);e;stopped;move_forward
19;29;None;w;waiting;nothing
2;30;(9, 19);w;moving;move_forward
3;30;(10, 1);s;moving;move_forward
4;30;None;w;waiting;nothing
5;30;(17, 12);w;moving;move_right
6;30;(18, 13);e;moving;wait
7;30;None;e;waiting;nothing
8;30;None;w;waiting;nothing
9;30;(18, 12);s;moving;move_forward
10;30;(9, 15);w;stopped;move_forward
11;30;None;n;ready to depart;nothing
12;30;None;w;waiting;nothing
13;30;None;s;waiting;nothing
14;30;None;s;ready to depart;nothing
15;30;(23, 12);e;moving;move_left
16;30;None;s;waiting;nothing
17;30;(7, 9);n;moving;move_left
18;30;(13, 20);e;moving;move_left
19;30;None;w;waiting;nothing
2;31;(9, 18);w;moving;move_left
3;31;(11, 1);s;moving;wait
4;31;None;w;waiting;nothing
5;31;(16, 12);n;moving;move_forward
6;31;(18, 13);e;stopped;move_left
7;31;None;e;waiting;nothing
8;31;None;w;waiting;nothing
9;31;(19, 12);s;moving;move_forward
10;31;(9, 14);w;moving;wait
11;31;None;n;ready to depart;nothing
12;31;None;w;waiting;nothing
13;31;None;s;waiting;nothing
14;31;None;s;ready to depart;nothing
15;31;(22, 12);n;moving;move_forward
16;31;None;s;waiting;nothing
17;31;(7, 8);w;moving;move_forward
18;31;(12, 20);n;moving;wait
19;31;None;w;waiting;nothing
2;32;(10, 18);s;moving;move_right
3;32;(11, 1);s;stopped;move_left
4;32;None;w;waiting;nothing
5;32;(15, 12);n;moving;wait
6;32;(17, 13);n;moving;wait
7;32;None;e;ready to depart;nothing
8;32;None;w;waiting;nothing
9;32;(20, 12);s;moving;move_forward
10;32;(9, 14);w;stopped;move_forward
11;32;None;n;ready to depart;nothing
12;32;None;w;waiting;nothing
13;32;None;s;waiting;nothing
14;32;None;s;ready to depart;nothing
15;32;(21, 12);n;moving;move_right
16;32;None;s;waiting;nothing
17;32;(7, 7);w;moving;move_forward
18;32;(12, 20);n;stopped;wait
19;32;None;w;waiting;nothing
2;33;(10, 17);w;moving;wait
3;33;(11, 2);e;moving;move_forward
4;33;None;w;ready to depart;nothing
5;33;(15, 12);n;stopped;move_forward
6;33;(17, 13);n;stopped;wait
7;33;None;e;ready to depart;nothing
8;33;None;w;waiting;nothing
9;33;(21, 12);s;moving;move_forward
10;33;(9, 13);w;moving;move_forward
11;33;None;n;ready to depart;nothing
12;33;None;w;waiting;nothing
13;33;None;s;ready to depart;move_forward
14;33;None;s;ready to depart;nothing
15;33;(21, 13);e;moving;wait
16;33;None;s;waiting;nothing
17;33;(7, 6);w;moving;move_forward
18;33;(12, 20);n;stopped;wait
19;33;None;w;waiting;nothing
2;34;(10, 17);w;stopped;wait
3;34;(11, 3);e;moving;move_forward
4;34;None;w;ready to depart;nothing
5;34;(14, 12);n;moving;wait
6;34;(17, 13);n;stopped;move_left
7;34;None;e;ready to depart;move_forward
8;34;None;w;waiting;nothing
9;34;(22, 12);s;moving;move_forward
10;34;(9, 12);w;moving;wait
11;34;None;n;ready to depart;nothing
12;34;None;w;waiting;nothing
13;34;(19, 12);s;moving;move_forward
14;34;None;s;ready to depart;move_forward
15;34;(21, 13);e;stopped;wait
16;34;None;s;waiting;nothing
17;34;(7, 5);w;moving;move_forward
18;34;(12, 20);n;stopped;wait
19;34;None;w;waiting;nothing
2;35;(10, 17);w;stopped;wait
3;35;(11, 4);e;moving;move_forward
4;35;None;w;ready to depart;nothing
5;35;(14, 12);n;stopped;wait
6;35;(17, 12);w;moving;move_right
7;35;(7, 5);e;moving;move_forward
8;35;None;w;waiting;nothing
9;35;(23, 12);s;moving;move_right
10;35;(9, 12);w;stopped;move_right
11;35;None;n;ready to depart;nothing
12;35;None;w;waiting;nothing
13;35;(20, 12);s;moving;move_forward
14;35;(19, 12);s;moving;wait
15;35;(21, 13);e;stopped;wait
16;35;None;s;waiting;nothing
17;35;(7, 4);w;moving;move_forward
18;35;(12, 20);n;stopped;wait
19;35;None;w;ready to depart;move_forward
2;36;(10, 17);w;stopped;wait
3;36;(11, 5);e;moving;move_forward
4;36;None;w;ready to depart;nothing
5;36;(14, 12);n;stopped;wait
6;36;(16, 12);n;moving;move_forward
7;36;(7, 6);e;moving;move_forward
8;36;None;w;waiting;nothing
9;36;(23, 11);w;moving;move_forward
10;36;(8, 12);n;moving;move_left
11;36;None;n;ready to depart;nothing
12;36;None;w;waiting;nothing
13;36;(21, 12);s;moving;move_forward
14;36;(19, 12);s;stopped;wait
15;36;(21, 13);e;stopped;wait
16;36;None;s;ready to depart;nothing
17;36;(7, 3);w;moving;move_forward
18;36;(12, 20);n;stopped;wait
19;36;(9, 16);w;moving;move_forward
2;37;(10, 17);w;stopped;wait
3;37;(11, 6);e;moving;move_forward
4;37;None;w;ready to depart;nothing
5;37;(14, 12);n;stopped;wait
6;37;(15, 12);n;moving;move_right
7;37;(7, 7);e;moving;move_forward
8;37;None;w;ready to depart;nothing
9;37;(23, 10);w;moving;move_forward
10;37;(8, 11);w;moving;wait
11;37;None;n;ready to depart;nothing
12;37;None;w;ready to depart;move_forward
13;37;(22, 12);s;moving;move_forward
14;37;(19, 12);s;stopped;wait
15;37;(21, 13);e;stopped;wait
16;37;None;s;ready to depart;nothing
17;37;(7, 2);w;moving;move_forward
18;37;(12, 20);n;stopped;wait
19;37;(9, 15);w;moving;move_forward
2;38;(10, 17);w;stopped;wait
3;38;(11, 7);e;moving;wait
4;38;None;w;ready to depart;nothing
5;38;(14, 12);n;stopped;wait
6;38;(15, 13);e;moving;move_left
7;38;(7, 8);e;moving;move_forward
8;38;None;w;ready to depart;move_forward
9;38;(23, 9);w;moving;move_forward
10;38;(8, 11);w;stopped;wait
11;38;None;n;ready to depart;nothing
12;38;(9, 16);w;moving;move_forward
13;38;(23, 12);s;moving;move_right
14;38;(19, 12);s;stopped;wait
15;38;(21, 13);e;stopped;wait
16;38;None;s;ready to depart;nothing
17;38;(7, 1);w;moving;move_left
18;38;(12, 20);n;stopped;move_forward
19;38;(9, 14);w;moving;move_forward
2;39;(10, 17);w;stopped;wait
3;39;(11, 7);e;stopped;move_forward
4;39;None;w;ready to depart;nothing
5;39;(14, 12);n;stopped;move_forward
6;39;(14, 13);n;moving;move_forward
7;39;(7, 9);e;moving;move_forward
8;39;(9, 16);w;moving;wait
9;39;(23, 8);w;moving;wait
10;39;(8, 11);w;stopped;move_forward
11;39;None;n;ready to depart;nothing
12;39;(9, 15);w;moving;move_forward
13;39;(23, 11);w;moving;move_forward
14;39;(19, 12);s;stopped;wait
15;39;(21, 13);e;stopped;wait
16;39;None;s;ready to depart;nothing
17;39;(8, 1);s;moving;move_forward
18;39;(11, 20);n;moving;move_forward
19;39;(9, 13);w;moving;move_forward
2;40;(10, 17);w;stopped;move_forward
3;40;(11, 8);e;moving;wait
4;40;None;w;ready to depart;nothing
5;40;(13, 12);n;moving;move_forward
6;40;(13, 13);n;moving;move_right
7;40;(7, 10);e;moving;wait
8;40;(9, 16);w;stopped;move_forward
9;40;(23, 8);w;stopped;wait
10;40;(8, 10);w;moving;move_forward
11;40;None;n;ready to depart;nothing
12;40;(9, 14);w;moving;move_forward
13;40;(23, 10);w;moving;move_forward
14;40;(19, 12);s;stopped;move_forward
15;40;(21, 13);e;stopped;wait
