agent;timestep;position;direction;status;given_command
2;11;None;s;waiting;nothing
3;11;None;w;waiting;nothing
4;11;None;n;waiting;nothing
5;11;None;w;waiting;nothing
0;12;None;n;waiting;nothing
1;12;None;s;waiting;nothing
2;12;None;s;waiting;nothing
3;12;None;w;waiting;nothing
4;12;None;n;waiting;nothing
5;12;None;w;waiting;nothing
0;13;None;n;waiting;nothing
1;13;None;s;waiting;nothing
2;13;None;s;waiting;nothing
3;13;None;w;waiting;nothing
4;13;None;n;waiting;nothing
5;13;None;w;waiting;nothing
0;14;None;n;waiting;nothing
1;14;None;s;waiting;nothing
2;14;None;s;waiting;nothing
3;14;None;w;ready to depart;move_forward
4;14;None;n;malfunction (off map);nothing
5;14;None;w;waiting;nothing
0;15;None;n;waiting;nothing
1;15;None;s;waiting;nothing
2;15;None;s;waiting;nothing
3;15;(39, 48);w;moving;move_forward
4;15;None;n;malfunction (off map);nothing
5;15;None;w;waiting;nothing
0;16;None;n;waiting;nothing
1;16;None;s;waiting;nothing
2;16;None;s;waiting;nothing
3;16;(39, 47);w;moving;move_forward
4;16;None;n;malfunction (off map);nothing
5;16;None;w;waiting;nothing
0;17;None;n;waiting;nothing
1;17;None;s;waiting;nothing
2;17;None;s;waiting;nothing
3;17;(39, 46);w;moving;move_forward
4;17;None;n;malfunction (off map);nothing
5;17;None;w;waiting;nothing
0;18;None;n;waiting;nothing
1;18;None;s;waiting;nothing
2;18;None;s;waiting;nothing
3;18;(39, 45);w;moving;move_forward
4;18;None;n;malfunction (off map);nothing
5;18;None;w;waiting;nothing
0;19;None;n;waiting;nothing
1;19;None;s;waiting;nothing
2;19;None;s;waiting;nothing
3;19;(39, 44);w;moving;move_right
4;19;None;n;malfunction (off map);nothing
5;19;None;w;waiting;nothing
0;20;None;n;waiting;nothing
1;20;None;s;waiting;nothing
2;20;None;s;waiting;nothing
3;20;(38, 44);n;moving;move_left
4;20;None;n;waiting;nothing
5;20;None;w;waiting;nothing
0;21;None;n;waiting;nothing
1;21;None;s;waiting;nothing
2;21;None;s;waiting;nothing
3;21;(38, 43);w;moving;move_forward
4;21;None;n;waiting;nothing
5;21;None;w;waiting;nothing
0;22;None;n;waiting;nothing
1;22;None;s;waiting;nothing
2;22;None;s;waiting;nothing
3;22;(38, 42);w;moving;move_forward
4;22;None;n;waiting;nothing
5;22;None;w;waiting;nothing
0;23;None;n;waiting;nothing
1;23;None;s;waiting;nothing
2;23;None;s;waiting;nothing
3;23;(38, 41);w;moving;move_forward
4;23;None;n;waiting;nothing
5;23;None;w;waiting;nothing
0;24;None;n;waiting;nothing
1;24;None;s;waiting;nothing
2;24;None;s;waiting;nothing
3;24;(38, 40);w;moving;move_forward
4;24;None;n;waiting;nothing
5;24;None;w;waiting;nothing
0;25;None;n;waiting;nothing
1;25;None;s;waiting;nothing
2;25;None;s;waiting;nothing
3;25;(38, 39);w;moving;move_forward
4;25;None;n;waiting;nothing
5;25;None;w;waiting;nothing
0;26;None;n;waiting;nothing
1;26;None;s;waiting;nothing
2;26;None;s;waiting;nothing
3;26;(38, 38);w;moving;move_forward
4;26;None;n;waiting;nothing
5;26;None;w;waiting;nothing
0;27;None;n;waiting;nothing
1;27;None;s;waiting;nothing
2;27;None;s;waiting;nothing
3;27;(38, 37);w;moving;move_forward
4;27;None;n;waiting;nothing
5;27;None;w;waiting;nothing
0;28;None;n;waiting;nothing
1;28;None;s;waiting;nothing
2;28;None;s;waiting;nothing
3;28;(38, 36);w;moving;move_forward
4;28;None;n;waiting;nothing
5;28;None;w;waiting;nothing
0;29;None;n;waiting;nothing
1;29;None;s;waiting;nothing
2;29;None;s;waiting;nothing
3;29;(38, 35);w;moving;move_forward
4;29;None;n;waiting;nothing
5;29;None;w;waiting;nothing
0;30;None;n;waiting;nothing
1;30;None;s;waiting;nothing
2;30;None;s;waiting;nothing
3;30;(38, 34);w;moving;move_forward
4;30;None;n;waiting;nothing
5;30;None;w;waiting;nothing
0;31;None;n;waiting;nothing
1;31;None;s;waiting;nothing
2;31;None;s;waiting;nothing
3;31;(38, 33);w;moving;move_forward
4;31;None;n;waiting;nothing
5;31;None;w;waiting;nothing
0;32;None;n;waiting;nothing
1;32;None;s;waiting;nothing
2;32;None;s;waiting;nothing
3;32;(38, 32);w;moving;move_left
4;32;None;n;waiting;nothing
5;32;None;w;waiting;nothing
0;33;None;n;waiting;nothing
1;33;None;s;waiting;nothing
2;33;None;s;waiting;nothing
3;33;(39, 32);s;moving;move_forward
4;33;None;n;waiting;nothing
5;33;None;w;waiting;nothing
0;34;None;n;waiting;nothing
1;34;None;s;waiting;nothing
2;34;None;s;waiting;nothing
3;34;(40, 32);s;moving;move_forward
4;34;None;n;waiting;nothing
5;34;None;w;waiting;nothing
0;35;None;n;waiting;nothing
1;35;None;s;waiting;nothing
2;35;None;s;waiting;nothing
3;35;(41, 32);s;moving;move_forward
4;35;None;n;waiting;nothing
5;35;None;w;waiting;nothing
0;36;None;n;waiting;nothing
1;36;None;s;waiting;nothing
2;36;None;s;waiting;nothing
3;36;(42, 32);s;moving;move_forward
4;36;None;n;waiting;nothing
5;36;None;w;waiting;nothing
0;37;None;n;waiting;nothing
1;37;None;s;waiting;nothing
2;37;None;s;waiting;nothing
3;37;(43, 32);s;moving;move_forward
4;37;None;n;waiting;nothing
5;37;None;w;waiting;nothing
0;38;None;n;waiting;nothing
1;38;None;s;waiting;nothing
2;38;None;s;waiting;nothing
3;38;(44, 32);s;moving;move_forward
4;38;None;n;waiting;nothing
5;38;None;w;waiting;nothing
0;39;None;n;waiting;nothing
1;39;None;s;waiting;nothing
2;39;None;s;waiting;nothing
3;39;(45, 32);s;moving;move_forward
4;39;None;n;waiting;nothing
5;39;None;w;waiting;nothing
0;40;None;n;waiting;nothing
1;40;None;s;waiting;nothing
2;40;None;s;waiting;nothing
3;40;(46, 32);s;moving;move_forward
4;40;None;n;waiting;nothing
5;40;None;w;waiting;nothing
0;41;None;n;waiting;nothing
1;41;None;s;waiting;nothing
2;41;None;s;waiting;nothing
3;41;(47, 32);s;moving;move_forward
4;41;None;n;waiting;nothing
5;41;None;w;waiting;nothing
0;42;None;n;waiting;nothing
1;42;None;s;waiting;nothing
2;42;None;s;waiting;nothing
3;42;(48, 32);s;moving;move_forward
4;42;None;n;waiting;nothing
5;42;None;w;waiting;nothing
0;43;None;n;waiting;nothing
1;43;None;s;waiting;nothing
2;43;None;s;waiting;nothing
3;43;(49, 32);s;moving;move_forward
4;43;None;n;waiting;nothing
5;43;None;w;waiting;nothing
0;44;None;n;waiting;nothing
1;44;None;s;waiting;nothing
2;44;None;s;waiting;nothing
3;44;(50, 32);s;moving;move_forward
4;44;None;n;waiting;nothing
5;44;None;w;waiting;nothing
0;45;None;n;waiting;nothing
1;45;None;s;waiting;nothing
2;45;None;s;waiting;nothing
3;45;(51, 32);s;moving;move_forward
4;45;None;n;waiting;nothing
5;45;None;w;waiting;nothing
0;46;None;n;waiting;nothing
1;46;None;s;waiting;nothing
2;46;None;s;waiting;nothing
3;46;(52, 32);s;moving;move_forward
4;46;None;n;waiting;nothing
5;46;None;w;malfunction (off map);nothing
0;47;None;n;waiting;nothing
1;47;None;s;waiting;nothing
2;47;None;s;waiting;nothing
3;47;(53, 32);s;moving;move_forward
4;47;None;n;waiting;nothing
5;47;None;w;malfunction (off map);nothing
0;48;None;n;waiting;nothing
1;48;None;s;waiting;nothing
2;48;None;s;waiting;nothing
3;48;(54, 32);s;moving;move_forward
4;48;None;n;waiting;nothing
5;48;None;w;malfunction (off map);nothing
0;49;None;n;ready to depart;nothing
1;49;None;s;waiting;nothing
2;49;None;s;waiting;nothing
3;49;(55, 32);s;moving;move_forward
4;49;None;n;waiting;nothing
5;49;None;w;malfunction (off map);nothing
0;50;None;n;ready to depart;nothing
1;50;None;s;waiting;nothing
2;50;None;s;waiting;nothing
3;50;(56, 32);s;moving;move_forward
4;50;None;n;waiting;nothing
5;50;None;w;malfunction (off map);nothing
0;51;None;n;ready to depart;nothing
1;51;None;s;waiting;nothing
2;51;None;s;waiting;nothing
3;51;(57, 32);s;moving;move_forward
4;51;None;n;waiting;nothing
5;51;None;w;malfunction (off map);nothing
0;52;None;n;ready to depart;nothing
1;52;None;s;waiting;nothing
2;52;None;s;waiting;nothing
3;52;(58, 32);s;moving;move_forward
4;52;None;n;waiting;nothing
5;52;None;w;waiting;nothing
0;53;None;n;malfunction (off map);nothing
1;53;None;s;waiting;nothing
2;53;None;s;waiting;nothing
3;53;(59, 32);s;moving;move_right
4;53;None;n;waiting;nothing
5;53;None;w;waiting;nothing
0;54;None;n;malfunction (off map);nothing
1;54;None;s;waiting;nothing
2;54;None;s;waiting;nothing
3;54;(59, 31);w;moving;move_forward
4;54;None;n;waiting;nothing
5;54;None;w;waiting;nothing
0;55;None;n;malfunction (off map);move_forward
1;55;None;s;waiting;nothing
2;55;None;s;waiting;nothing
3;55;(59, 30);w;moving;move_forward
4;55;None;n;waiting;nothing
5;55;None;w;waiting;nothing
0;56;(55, 4);n;moving;move_forward
1;56;None;s;waiting;nothing
2;56;None;s;waiting;nothing
3;56;(59, 29);w;moving;move_forward
4;56;None;n;waiting;nothing
5;56;None;w;waiting;nothing
0;57;(54, 4);n;moving;move_forward
1;57;None;s;waiting;nothing
2;57;None;s;waiting;nothing
3;57;(59, 28);w;moving;move_forward
4;57;None;n;waiting;nothing
5;57;None;w;waiting;nothing
0;58;(53, 4);n;moving;move_forward
1;58;None;s;waiting;nothing
2;58;None;s;waiting;nothing
3;58;(59, 27);w;moving;move_forward
4;58;None;n;malfunction (off map);nothing
5;58;None;w;waiting;nothing
0;59;(52, 4);n;moving;wait
1;59;None;s;waiting;nothing
2;59;None;s;waiting;nothing
3;59;(59, 26);w;moving;move_forward
4;59;None;n;malfunction (off map);nothing
5;59;None;w;waiting;nothing
0;60;(52, 4);n;stopped;move_forward
1;60;None;s;waiting;nothing
2;60;None;s;malfunction (off map);nothing
3;60;(59, 25);w;moving;move_forward
4;60;None;n;malfunction (off map);nothing
5;60;None;w;waiting;nothing
0;61;(51, 4);n;moving;move_right
1;61;None;s;waiting;nothing
2;61;None;s;malfunction (off map);nothing
3;61;(59, 24);w;moving;move_forward
4;61;None;n;malfunction (off map);nothing
5;61;None;w;waiting;nothing
0;62;(51, 5);e;moving;move_forward
1;62;None;s;waiting;nothing
2;62;None;s;malfunction (off map);nothing
3;62;(59, 23);w;moving;move_forward
4;62;None;n;waiting;nothing
5;62;None;w;waiting;nothing
0;63;(51, 6);e;moving;move_forward
1;63;None;s;waiting;nothing
2;63;None;s;waiting;nothing
3;63;(59, 22);w;moving;move_forward
4;63;None;n;waiting;nothing
5;63;None;w;waiting;nothing
0;64;(51, 7);e;moving;move_forward
1;64;None;s;waiting;nothing
2;64;None;s;waiting;nothing
3;64;(59, 21);w;moving;move_forward
4;64;None;n;waiting;nothing
5;64;None;w;waiting;nothing
0;65;(51, 8);e;moving;move_forward
1;65;None;s;waiting;nothing
2;65;None;s;waiting;nothing
3;65;(59, 20);w;moving;move_forward
4;65;None;n;waiting;nothing
5;65;None;w;waiting;nothing
0;66;(51, 9);e;moving;move_left
1;66;None;s;waiting;nothing
2;66;None;s;waiting;nothing
3;66;(59, 19);w;moving;move_forward
4;66;None;n;waiting;nothing
5;66;None;w;waiting;nothing
0;67;(50, 9);n;moving;move_forward
1;67;None;s;waiting;nothing
2;67;None;s;waiting;nothing
3;67;(59, 18);w;moving;move_forward
4;67;None;n;waiting;nothing
5;67;None;w;waiting;nothing
0;68;(49, 9);n;moving;move_forward
1;68;None;s;waiting;nothing
2;68;None;s;waiting;nothing
3;68;(59, 17);w;moving;move_forward
4;68;None;n;waiting;nothing
5;68;None;w;waiting;nothing
0;69;(48, 9);n;moving;move_forward
1;69;None;s;waiting;nothing
2;69;None;s;waiting;nothing
3;69;(59, 16);w;moving;move_forward
4;69;None;n;waiting;nothing
5;69;None;w;waiting;nothing
0;70;(47, 9);n;moving;move_forward
1;70;None;s;waiting;nothing
2;70;None;s;waiting;nothing
3;70;(59, 15);w;moving;move_forward
4;70;None;n;waiting;nothing
5;70;None;w;waiting;nothing
0;71;(46, 9);n;moving;move_forward
1;71;None;s;waiting;nothing
2;71;None;s;ready to depart;move_forward
3;71;(59, 14);w;moving;move_forward
4;71;None;n;waiting;nothing
5;71;None;w;ready to depart;move_forward
0;72;(45, 9);n;moving;move_forward
1;72;None;s;waiting;nothing
2;72;(16, 55);s;moving;move_forward
3;72;(59, 13);w;moving;move_forward
4;72;None;n;waiting;nothing
5;72;(38, 36);w;moving;wait
0;73;(44, 9);n;moving;move_forward
1;73;None;s;waiting;nothing
2;73;(17, 55);s;moving;move_forward
3;73;(59, 12);w;moving;move_forward
4;73;None;n;waiting;nothing
5;73;(38, 36);w;stopped;wait
0;74;(43, 9);n;moving;move_forward
1;74;None;s;waiting;nothing
2;74;(18, 55);s;moving;move_forward
3;74;(59, 11);w;moving;move_forward
4;74;None;n;waiting;nothing
5;74;(38, 36);w;stopped;move_forward
0;75;(42, 9);n;moving;move_right
1;75;None;s;waiting;nothing
2;75;(19, 55);s;moving;move_forward
3;75;(59, 10);w;moving;move_forward
4;75;None;n;waiting;nothing
5;75;(38, 35);w;moving;move_forward
0;76;(42, 10);e;moving;move_left
1;76;None;s;waiting;nothing
2;76;(20, 55);s;moving;move_forward
3;76;(59, 9);w;moving;move_forward
4;76;None;n;waiting;nothing
5;76;(38, 34);w;moving;move_forward
0;77;(41, 10);n;moving;wait
1;77;None;s;waiting;nothing
2;77;(21, 55);s;moving;move_forward
3;77;(59, 8);w;moving;move_forward
4;77;None;n;waiting;nothing
5;77;(38, 33);w;moving;move_forward
0;78;(41, 10);n;stopped;wait
1;78;None;s;waiting;nothing
2;78;(22, 55);s;moving;move_forward
3;78;(59, 7);w;moving;move_forward
4;78;None;n;waiting;nothing
5;78;(38, 32);w;moving;move_forward
0;79;(41, 10);n;stopped;wait
1;79;None;s;waiting;nothing
2;79;(23, 55);s;moving;move_forward
3;79;(59, 6);w;moving;move_forward
4;79;None;n;waiting;nothing
5;79;(38, 31);w;moving;move_forward
0;80;(41, 10);n;stopped;wait
1;80;None;s;waiting;nothing
2;80;(24, 55);s;moving;move_forward
3;80;(59, 5);w;moving;move_forward
4;80;None;n;waiting;nothing
5;80;(38, 30);w;moving;move_forward
0;81;(41, 10);n;stopped;wait
1;81;None;s;waiting;nothing
2;81;(25, 55);s;moving;move_forward
3;81;(59, 4);w;moving;move_right
4;81;None;n;waiting;nothing
5;81;(38, 29);w;moving;move_forward
0;82;(41, 10);n;stopped;wait
1;82;None;s;waiting;nothing
2;82;(26, 55);s;moving;move_forward
3;82;(58, 4);n;moving;move_forward
4;82;None;n;waiting;nothing
5;82;(38, 28);w;moving;move_forward
0;83;(41, 10);n;stopped;wait
1;83;None;s;waiting;nothing
2;83;(27, 55);s;moving;move_forward
3;83;(57, 4);n;moving;move_forward
4;83;None;n;waiting;nothing
5;83;(38, 27);w;moving;move_forward
0;84;(41, 10);n;stopped;wait
1;84;None;s;waiting;nothing
2;84;(28, 55);s;moving;move_forward
3;84;(56, 4);n;moving;move_forward
4;84;None;n;waiting;nothing
5;84;(38, 26);w;moving;move_forward
0;85;(41, 10);n;stopped;wait
1;85;None;s;waiting;nothing
2;85;(29, 55);s;moving;move_forward
3;85;(55, 4);n;moving;move_forward
4;85;None;n;waiting;nothing
5;85;(38, 25);w;moving;move_forward
0;86;(41, 10);n;stopped;wait
1;86;None;s;waiting;nothing
2;86;(30, 55);s;moving;move_forward
3;86;(54, 4);n;moving;move_forward
4;86;None;n;waiting;nothing
5;86;(38, 24);w;moving;move_forward
0;87;(41, 10);n;stopped;wait
1;87;None;s;waiting;nothing
2;87;(31, 55);s;moving;move_forward
3;87;(53, 4);n;moving;move_forward
4;87;None;n;waiting;nothing
5;87;(38, 23);w;moving;move_forward
0;88;(41, 10);n;stopped;wait
1;88;None;s;waiting;nothing
2;88;(32, 55);s;moving;move_forward
3;88;(52, 4);n;moving;move_forward
4;88;None;n;waiting;nothing
5;88;(38, 22);w;moving;move_forward
0;89;(41, 10);n;stopped;move_forward
1;89;None;s;waiting;nothing
2;89;(32, 55);s;malfunction (on map);wait
3;89;(51, 4);n;moving;move_right
4;89;None;n;waiting;nothing
5;89;(38, 21);w;moving;move_forward
0;90;None;n;done;move_forward
1;90;None;s;waiting;nothing
2;90;(32, 55);s;malfunction (on map);wait
3;90;(51, 5);e;moving;move_forward
4;90;None;n;waiting;nothing
5;90;(38, 20);w;moving;move_forward
1;91;None;s;waiting;nothing
2;91;(32, 55);s;malfunction (on map);wait
3;91;(51, 6);e;moving;move_forward
4;91;None;n;waiting;nothing
5;91;(38, 19);w;moving;move_forward
1;92;None;s;waiting;nothing
2;92;(32, 55);s;malfunction (on map);wait
3;92;(51, 7);e;moving;move_forward
4;92;None;n;waiting;nothing
5;92;(38, 18);w;moving;move_forward
1;93;None;s;waiting;nothing
2;93;(32, 55);s;malfunction (on map);wait
3;93;(51, 8);e;moving;move_forward
4;93;None;n;waiting;nothing
5;93;(38, 17);w;moving;move_forward
1;94;None;s;waiting;nothing
2;94;(32, 55);s;malfunction (on map);move_forward
3;94;(51, 9);e;moving;move_left
4;94;None;n;waiting;nothing
5;94;(38, 16);w;moving;move_forward
1;95;None;s;waiting;nothing
2;95;(33, 55);s;moving;move_forward
3;95;(50, 9);n;moving;move_forward
4;95;None;n;waiting;nothing
5;95;(38, 15);w;moving;move_forward
1;96;None;s;waiting;nothing
2;96;(34, 55);s;moving;move_forward
3;96;(49, 9);n;moving;move_forward
4;96;None;n;waiting;nothing
5;96;(38, 14);w;moving;move_forward
1;97;None;s;waiting;nothing
2;97;(35, 55);s;moving;move_forward
3;97;(48, 9);n;moving;move_forward
4;97;None;n;waiting;nothing
5;97;(38, 13);w;moving;move_right
1;98;None;s;waiting;nothing
2;98;(36, 55);s;moving;move_forward
3;98;(47, 9);n;moving;move_forward
4;98;None;n;waiting;nothing
5;98;(37, 13);n;moving;move_forward
1;99;None;s;waiting;nothing
2;99;(37, 55);s;moving;move_forward
3;99;(46, 9);n;moving;move_forward
4;99;None;n;waiting;nothing
5;99;(36, 13);n;moving;move_left
1;100;None;s;waiting;nothing
2;100;(38, 55);s;moving;move_forward
3;100;(45, 9);n;moving;move_forward
4;100;None;n;waiting;nothing
5;100;(36, 12);w;moving;move_forward
1;101;None;s;waiting;nothing
2;101;(39, 55);s;moving;move_right
3;101;(44, 9);n;moving;move_forward
4;101;None;n;waiting;nothing
5;101;(36, 11);w;moving;move_forward
1;102;None;s;waiting;nothing
2;102;(39, 54);w;moving;move_forward
3;102;(43, 9);n;moving;move_forward
4;102;None;n;waiting;nothing
5;102;(36, 10);w;moving;move_forward
1;103;None;s;waiting;nothing
2;103;(39, 53);w;moving;move_forward
3;103;(42, 9);n;moving;move_forward
4;103;None;n;waiting;nothing
5;103;(36, 9);w;moving;move_left
1;104;None;s;waiting;nothing
2;104;(39, 52);w;moving;move_forward
3;104;(41, 9);n;moving;move_forward
4;104;None;n;waiting;nothing
5;104;(37, 9);s;moving;move_forward
1;105;None;s;waiting;nothing
2;105;(39, 51);w;moving;move_forward
3;105;(40, 9);n;moving;move_forward
4;105;None;n;waiting;nothing
5;105;(38, 9);s;moving;move_left
1;106;None;s;waiting;nothing
2;106;(39, 50);w;moving;move_left
3;106;(39, 9);n;moving;move_forward
4;106;None;n;waiting;nothing
5;106;(38, 10);e;moving;move_right
1;107;None;s;waiting;nothing
2;107;(40, 50);s;moving;move_right
3;107;(38, 9);n;moving;move_forward
4;107;None;n;waiting;nothing
5;107;(39, 10);s;moving;move_forward
1;108;None;s;waiting;nothing
2;108;(40, 49);w;moving;wait
3;108;(37, 9);n;moving;move_forward
4;108;None;n;waiting;nothing
5;108;(40, 10);s;moving;move_forward
1;109;None;s;waiting;nothing
2;109;(40, 49);w;stopped;wait
3;109;(36, 9);n;moving;move_right
4;109;None;n;waiting;nothing
5;109;(41, 10);s;moving;move_forward
1;110;None;s;waiting;nothing
2;110;(40, 49);w;stopped;wait
3;110;(36, 10);e;moving;move_forward
4;110;None;n;waiting;nothing
5;110;(42, 10);s;moving;wait
1;111;None;s;waiting;nothing
2;111;(40, 49);w;stopped;wait
3;111;(36, 11);e;moving;move_forward
4;111;None;n;waiting;nothing
5;111;(42, 10);s;stopped;move_right
1;112;None;s;waiting;nothing
2;112;(40, 49);w;stopped;wait
3;112;(36, 12);e;moving;move_forward
4;112;None;n;waiting;nothing
5;112;(42, 9);w;moving;move_left
1;113;None;s;waiting;nothing
2;113;(40, 49);w;stopped;wait
3;113;(36, 13);e;moving;move_right
4;113;None;n;waiting;nothing
5;113;(43, 9);s;moving;move_forward
1;114;None;s;waiting;nothing
2;114;(40, 49);w;stopped;wait
3;114;(37, 13);s;moving;move_forward
4;114;None;n;waiting;nothing
5;114;(44, 9);s;moving;move_forward
1;115;None;s;waiting;nothing
2;115;(40, 49);w;stopped;wait
3;115;(38, 13);s;moving;move_left
4;115;None;n;waiting;nothing
5;115;(45, 9);s;moving;wait
1;116;None;s;waiting;nothing
2;116;(40, 49);w;stopped;wait
3;116;(38, 14);e;moving;move_forward
4;116;None;n;waiting;nothing
5;116;(45, 9);s;stopped;move_forward
1;117;None;s;waiting;nothing
2;117;(40, 49);w;stopped;wait
3;117;(38, 15);e;moving;move_forward
4;117;None;n;waiting;nothing
5;117;(46, 9);s;moving;move_forward
1;118;None;s;waiting;nothing
2;118;(40, 49);w;stopped;wait
3;118;(38, 16);e;moving;move_forward
4;118;None;n;waiting;nothing
5;118;(47, 9);s;moving;move_forward
1;119;None;s;waiting;nothing
2;119;(40, 49);w;stopped;wait
3;119;(38, 17);e;moving;move_forward
4;119;None;n;waiting;nothing
5;119;(48, 9);s;moving;move_forward
1;120;None;s;waiting;nothing
2;120;(40, 49);w;stopped;wait
3;120;(38, 18);e;moving;move_forward
4;120;None;n;waiting;nothing
5;120;(49, 9);s;moving;move_forward
1;121;None;s;waiting;nothing
2;121;(40, 49);w;stopped;move_forward
3;121;(38, 19);e;moving;move_forward
4;121;None;n;waiting;nothing
5;121;(49, 9);s;malfunction (on map);wait
1;122;None;s;waiting;nothing
2;122;None;w;done;move_forward
3;122;(38, 20);e;moving;move_forward
4;122;None;n;waiting;nothing
5;122;(49, 9);s;malfunction (on map);wait
1;123;None;s;waiting;nothing
3;123;(38, 21);e;moving;move_forward
4;123;None;n;waiting;nothing
5;123;(49, 9);s;malfunction (on map);move_forward
1;124;None;s;waiting;nothing
3;124;(38, 22);e;moving;move_forward
4;124;None;n;waiting;nothing
5;124;(50, 9);s;moving;move_forward
1;125;None;s;ready to depart;move_forward
3;125;(38, 23);e;moving;move_forward
4;125;None;n;waiting;nothing
5;125;(51, 9);s;moving;move_right
1;126;(40, 9);s;moving;move_forward
3;126;(38, 24);e;moving;move_forward
4;126;None;n;waiting;nothing
5;126;(51, 8);w;moving;move_forward
1;127;(41, 9);s;moving;move_forward
3;127;(38, 25);e;moving;move_forward
4;127;None;n;waiting;nothing
5;127;(51, 7);w;moving;move_forward
1;128;(42, 9);s;moving;move_forward
3;128;(38, 26);e;moving;move_forward
4;128;None;n;waiting;nothing
5;128;(51, 6);w;moving;move_forward
1;129;(43, 9);s;moving;move_forward
3;129;(38, 27);e;moving;move_forward
4;129;None;n;waiting;nothing
5;129;(51, 5);w;moving;move_forward
1;130;(44, 9);s;moving;move_right
3;130;(38, 28);e;moving;move_forward
4;130;None;n;waiting;nothing
5;130;(51, 4);w;moving;move_left
1;131;(44, 8);w;moving;move_forward
3;131;(38, 29);e;moving;move_forward
4;131;None;n;waiting;nothing
5;131;(52, 4);s;moving;move_forward
1;132;(44, 7);w;moving;move_forward
3;132;(38, 30);e;moving;move_forward
4;132;None;n;waiting;nothing
5;132;(53, 4);s;moving;move_left
1;133;(44, 6);w;moving;move_forward
3;133;(38, 31);e;moving;move_forward
4;133;None;n;waiting;nothing
5;133;(53, 5);e;moving;move_right
1;134;(44, 5);w;moving;move_forward
3;134;(38, 32);e;moving;move_forward
4;134;None;n;waiting;nothing
5;134;(54, 5);s;moving;move_forward
1;135;(44, 4);w;moving;move_left
3;135;(38, 33);e;moving;move_forward
4;135;None;n;waiting;nothing
5;135;None;s;done;move_forward
1;136;(45, 4);s;moving;move_forward
3;136;(38, 34);e;moving;move_right
4;136;None;n;waiting;nothing
1;137;(46, 4);s;moving;move_forward
3;137;(39, 34);s;moving;wait
4;137;None;n;malfunction (off map);nothing
1;138;(47, 4);s;moving;wait
3;138;(39, 34);s;stopped;move_left
4;138;None;n;malfunction (off map);nothing
1;139;(47, 4);s;stopped;wait
3;139;(39, 35);e;moving;move_left
4;139;None;n;malfunction (off map);nothing
1;140;(47, 4);s;stopped;wait
3;140;(38, 35);n;moving;move_right
4;140;None;n;malfunction (off map);nothing
1;141;(47, 4);s;stopped;move_forward
3;141;(38, 35);n;malfunction (on map);wait
4;141;None;n;malfunction (off map);nothing
1;142;(48, 4);s;moving;wait
3;142;(38, 35);n;malfunction (on map);wait
4;142;None;n;malfunction (off map);nothing
1;143;(48, 4);s;stopped;wait
3;143;(38, 35);n;malfunction (on map);wait
4;143;None;n;malfunction (off map);nothing
1;144;(48, 4);s;stopped;wait
3;144;(38, 35);n;malfunction (on map);wait
4;144;None;n;ready to depart;move_forward
1;145;(48, 4);s;stopped;wait
3;145;(38, 35);n;malfunction (on map);wait
4;145;(55, 4);n;moving;move_forward
1;146;(48, 4);s;stopped;wait
3;146;(38, 35);n;malfunction (on map);wait
