agent;timestep;position;direction;status;given_command
0;67;None;n;waiting;nothing
1;67;(23, 48);w;stopped;wait
2;67;(30, 28);s;stopped;wait
3;67;(29, 19);w;moving;move_forward
4;67;(30, 40);e;moving;move_forward
5;67;(46, 22);w;moving;move_forward
0;68;None;n;waiting;nothing
1;68;(23, 48);w;stopped;wait
2;68;(30, 28);s;stopped;move_left
3;68;(29, 18);w;moving;move_left
4;68;(30, 41);e;moving;move_forward
5;68;(46, 21);w;moving;move_forward
0;69;None;n;waiting;nothing
1;69;(23, 48);w;stopped;wait
2;69;(30, 29);e;moving;wait
3;69;(30, 18);s;moving;move_right
4;69;(30, 42);e;moving;move_forward
5;69;(46, 20);w;moving;move_right
0;70;None;n;waiting;nothing
1;70;(23, 48);w;stopped;wait
2;70;(30, 29);e;stopped;wait
3;70;(30, 17);w;moving;wait
4;70;(30, 43);e;moving;wait
5;70;(45, 20);n;moving;move_forward
0;71;None;n;waiting;nothing
1;71;(23, 48);w;stopped;move_forward
2;71;(30, 29);e;stopped;move_left
3;71;(30, 17);w;stopped;move_forward
4;71;(30, 43);e;stopped;move_forward
5;71;(44, 20);n;moving;move_forward
0;72;None;n;waiting;nothing
1;72;(23, 47);w;moving;move_forward
2;72;(29, 29);n;moving;wait
3;72;None;w;done;move_forward
4;72;(30, 44);e;moving;move_forward
5;72;(43, 20);n;moving;move_forward
0;73;None;n;waiting;nothing
1;73;(23, 46);w;moving;move_forward
2;73;(29, 29);n;stopped;wait
3;73;None;w;done;nothing
4;73;(30, 45);e;moving;move_forward
5;73;(42, 20);n;moving;move_right
0;74;None;n;waiting;nothing
1;74;(23, 45);w;moving;move_forward
2;74;(29, 29);n;stopped;move_right
3;74;None;w;done;nothing
4;74;(30, 46);e;moving;move_forward
5;74;(42, 21);e;moving;move_forward
0;75;None;n;waiting;nothing
1;75;(23, 44);w;moving;move_forward
2;75;(29, 30);e;moving;move_forward
3;75;None;w;done;nothing
4;75;(30, 47);e;moving;move_left
5;75;(42, 22);e;moving;move_forward
0;76;None;n;waiting;nothing
1;76;(23, 43);w;moving;move_forward
2;76;(29, 31);e;moving;move_forward
3;76;None;w;done;nothing
4;76;(29, 47);n;moving;move_forward
5;76;(42, 23);e;moving;move_forward
0;77;None;n;waiting;nothing
1;77;(23, 42);w;moving;move_forward
2;77;(29, 32);e;moving;move_forward
3;77;None;w;done;nothing
4;77;(28, 47);n;moving;move_forward
5;77;(42, 24);e;moving;wait
0;78;None;n;ready to depart;move_forward
1;78;(23, 41);w;moving;move_forward
2;78;(29, 33);e;moving;move_forward
3;78;None;w;done;nothing
4;78;(27, 47);n;moving;wait
5;78;(42, 24);e;stopped;wait
0;79;(38, 38);n;moving;move_forward
1;79;(23, 40);w;moving;move_forward
2;79;(29, 34);e;moving;move_right
3;79;None;w;done;nothing
4;79;(27, 47);n;stopped;wait
5;79;(42, 24);e;stopped;wait
0;80;(37, 38);n;moving;move_forward
1;80;(23, 39);w;moving;move_forward
2;80;(30, 34);s;moving;move_forward
3;80;None;w;done;nothing
4;80;(27, 47);n;stopped;wait
5;80;(42, 24);e;stopped;wait
0;81;(36, 38);n;moving;move_forward
1;81;(23, 38);w;moving;move_forward
2;81;(31, 34);s;moving;move_forward
4;81;(27, 47);n;stopped;wait
5;81;(42, 24);e;stopped;wait
0;82;(35, 38);n;moving;move_forward
1;82;(23, 37);w;moving;move_forward
2;82;(32, 34);s;moving;wait
4;82;(27, 47);n;stopped;move_right
5;82;(42, 24);e;stopped;move_forward
0;83;(34, 38);n;moving;move_forward
1;83;(23, 36);w;moving;move_forward
2;83;(32, 34);s;stopped;move_forward
4;83;(27, 48);e;moving;move_forward
5;83;(42, 25);e;moving;wait
0;84;(33, 38);n;moving;move_forward
1;84;(23, 35);w;moving;move_forward
2;84;(33, 34);s;moving;move_forward
4;84;(27, 49);e;moving;move_forward
5;84;(42, 25);e;stopped;move_forward
0;85;(32, 38);n;moving;move_forward
1;85;(23, 34);w;moving;move_left
2;85;(34, 34);s;moving;wait
4;85;(27, 50);e;moving;move_forward
5;85;(42, 26);e;moving;move_left
0;86;(31, 38);n;moving;move_forward
1;86;(24, 34);s;moving;move_forward
2;86;(34, 34);s;stopped;wait
4;86;(27, 51);e;moving;move_forward
5;86;(41, 26);n;moving;move_forward
0;87;(30, 38);n;moving;wait
1;87;(25, 34);s;moving;wait
2;87;(34, 34);s;stopped;wait
4;87;(27, 52);e;moving;move_forward
5;87;(40, 26);n;moving;wait
0;88;(30, 38);n;stopped;move_right
1;88;(25, 34);s;stopped;wait
2;88;(34, 34);s;stopped;wait
4;88;(27, 53);e;moving;wait
5;88;(40, 26);n;stopped;wait
0;89;(30, 39);e;moving;move_forward
1;89;(25, 34);s;stopped;move_forward
2;89;(34, 34);s;stopped;wait
4;89;(27, 53);e;stopped;move_forward
5;89;(40, 26);n;stopped;wait
0;90;(30, 40);e;moving;move_forward
1;90;(26, 34);s;moving;move_forward
2;90;(34, 34);s;stopped;wait
4;90;(27, 54);e;moving;move_left
5;90;(40, 26);n;stopped;wait
0;91;(30, 41);e;moving;wait
1;91;(27, 34);s;moving;wait
2;91;(34, 34);s;stopped;wait
4;91;(26, 54);n;moving;move_forward
5;91;(40, 26);n;stopped;move_forward
0;92;(30, 41);e;stopped;move_forward
1;92;(27, 34);s;stopped;move_forward
2;92;(34, 34);s;stopped;wait
4;92;(25, 54);n;moving;move_forward
5;92;(39, 26);n;moving;move_forward
0;93;(30, 42);e;moving;move_forward
1;93;(28, 34);s;moving;move_forward
2;93;(34, 34);s;stopped;move_left
4;93;(24, 54);n;moving;move_forward
5;93;(38, 26);n;moving;move_forward
0;94;(30, 43);e;moving;move_forward
1;94;(29, 34);s;moving;wait
2;94;(34, 35);e;moving;wait
4;94;(23, 54);n;moving;move_left
5;94;(37, 26);n;moving;move_forward
0;95;(30, 44);e;moving;move_forward
1;95;(29, 34);s;stopped;move_forward
2;95;(34, 35);e;stopped;wait
4;95;(23, 53);w;moving;move_forward
5;95;(36, 26);n;moving;move_forward
0;96;(30, 45);e;moving;wait
1;96;(30, 34);s;moving;move_forward
2;96;(34, 35);e;stopped;wait
4;96;(23, 52);w;moving;move_left
5;96;(35, 26);n;moving;move_forward
0;97;(30, 45);e;stopped;wait
1;97;(31, 34);s;moving;move_forward
2;97;(34, 35);e;stopped;wait
4;97;(24, 52);s;moving;move_right
5;97;(34, 26);n;moving;move_forward
0;98;(30, 45);e;stopped;wait
1;98;(32, 34);s;moving;move_forward
2;98;(34, 35);e;stopped;wait
4;98;(24, 51);w;moving;move_forward
5;98;(33, 26);n;moving;move_forward
0;99;(30, 45);e;stopped;wait
1;99;(33, 34);s;moving;wait
2;99;(34, 35);e;stopped;wait
4;99;None;w;done;move_forward
5;99;(32, 26);n;moving;move_forward
0;100;(30, 45);e;stopped;wait
1;100;(33, 34);s;stopped;move_forward
2;100;(34, 35);e;stopped;wait
5;100;(31, 26);n;moving;move_forward
0;101;(30, 45);e;stopped;wait
1;101;(34, 34);s;moving;move_left
2;101;(34, 35);e;stopped;move_forward
5;101;(30, 26);n;moving;wait
0;102;(30, 45);e;stopped;wait
1;102;(34, 35);e;moving;wait
2;102;(34, 36);e;moving;wait
5;102;(30, 26);n;stopped;wait
0;103;(30, 45);e;stopped;wait
1;103;(34, 35);e;stopped;move_forward
2;103;(34, 36);e;stopped;move_forward
5;103;(30, 26);n;stopped;wait
0;104;(30, 45);e;stopped;move_forward
1;104;(34, 36);e;moving;move_forward
2;104;(34, 37);e;moving;move_forward
5;104;(30, 26);n;stopped;wait
0;105;(30, 46);e;moving;move_forward
1;105;(34, 37);e;moving;move_forward
2;105;(34, 38);e;moving;move_right
5;105;(30, 26);n;stopped;wait
0;106;(30, 47);e;moving;wait
1;106;(34, 38);e;moving;move_right
2;106;(35, 38);s;moving;move_forward
5;106;(30, 26);n;stopped;move_forward
0;107;(30, 47);e;stopped;wait
1;107;(35, 38);s;moving;move_forward
2;107;(36, 38);s;moving;move_forward
5;107;(29, 26);n;moving;move_right
0;108;(30, 47);e;stopped;wait
1;108;(36, 38);s;moving;wait
2;108;(37, 38);s;moving;move_forward
5;108;(29, 27);e;moving;wait
0;109;(30, 47);e;stopped;wait
1;109;(36, 38);s;stopped;wait
2;109;(38, 38);s;moving;move_forward
5;109;(29, 27);e;stopped;wait
0;110;(30, 47);e;stopped;move_left
1;110;(36, 38);s;stopped;wait
2;110;(39, 38);s;moving;move_left
5;110;(29, 27);e;stopped;wait
0;111;(29, 47);n;moving;wait
1;111;(36, 38);s;stopped;wait
2;111;(39, 39);e;moving;move_right
5;111;(29, 27);e;stopped;wait
0;112;(29, 47);n;stopped;move_forward
1;112;(36, 38);s;stopped;wait
2;112;(40, 39);s;moving;move_right
5;112;(29, 27);e;stopped;wait
0;113;(28, 47);n;moving;wait
1;113;(36, 38);s;stopped;wait
2;113;(40, 38);w;moving;move_left
5;113;(29, 27);e;stopped;wait
0;114;(28, 47);n;stopped;wait
1;114;(36, 38);s;stopped;wait
2;114;(41, 38);s;moving;move_forward
5;114;(29, 27);e;stopped;wait
0;115;(28, 47);n;stopped;move_forward
1;115;(36, 38);s;stopped;wait
2;115;(42, 38);s;moving;wait
5;115;(29, 27);e;stopped;wait
0;116;(27, 47);n;moving;wait
1;116;(36, 38);s;stopped;wait
2;116;(42, 38);s;stopped;move_forward
5;116;(29, 27);e;stopped;wait
0;117;(27, 47);n;stopped;wait
1;117;(36, 38);s;stopped;wait
2;117;(43, 38);s;moving;move_forward
5;117;(29, 27);e;stopped;wait
0;118;(27, 47);n;stopped;wait
1;118;(36, 38);s;stopped;wait
2;118;(44, 38);s;moving;move_forward
5;118;(29, 27);e;stopped;wait
0;119;(27, 47);n;stopped;move_right
1;119;(36, 38);s;stopped;wait
2;119;(45, 38);s;moving;move_forward
5;119;(29, 27);e;stopped;wait
0;120;(27, 48);e;moving;wait
1;120;(36, 38);s;stopped;wait
2;120;(46, 38);s;moving;move_right
5;120;(29, 27);e;stopped;wait
0;121;(27, 48);e;stopped;wait
1;121;(36, 38);s;stopped;wait
2;121;(46, 37);w;moving;move_forward
5;121;(29, 27);e;stopped;wait
0;122;(27, 48);e;stopped;move_forward
1;122;(36, 38);s;stopped;move_left
2;122;(46, 36);w;moving;move_forward
5;122;(29, 27);e;stopped;move_forward
0;123;(27, 49);e;moving;move_forward
1;123;(36, 39);e;moving;move_right
2;123;(46, 35);w;moving;move_forward
5;123;(29, 28);e;moving;move_right
0;124;(27, 50);e;moving;move_forward
1;124;(37, 39);s;moving;move_forward
2;124;(46, 34);w;moving;move_forward
5;124;(30, 28);s;moving;move_left
0;125;(27, 51);e;moving;move_forward
1;125;None;s;done;move_forward
2;125;(46, 33);w;moving;move_forward
5;125;(30, 29);e;moving;move_forward
0;126;(27, 52);e;moving;move_forward
2;126;(46, 32);w;moving;move_forward
5;126;None;e;done;move_forward
0;127;(27, 53);e;moving;move_forward
2;127;(46, 31);w;moving;move_forward
0;128;(27, 54);e;moving;move_left
2;128;(46, 30);w;moving;move_forward
0;129;(26, 54);n;moving;move_forward
2;129;(46, 29);w;moving;move_forward
0;130;(25, 54);n;moving;move_forward
2;130;(46, 28);w;moving;move_forward
0;131;(24, 54);n;moving;move_forward
2;131;(46, 27);w;moving;move_forward
0;132;(23, 54);n;moving;move_left
2;132;(46, 26);w;moving;move_left
0;133;(23, 53);w;moving;move_forward
2;133;(47, 26);s;moving;move_right
0;134;(23, 52);w;moving;wait
2;134;(47, 25);w;moving;wait
0;135;(23, 52);w;stopped;move_left
2;135;(47, 25);w;stopped;wait
0;136;(24, 52);s;moving;move_right
2;136;(47, 25);w;stopped;wait
0;137;(24, 51);w;moving;move_forward
2;137;(47, 25);w;stopped;move_forward
