agent;timestep;action;position;direction;status
0;57;move_forward;(6, 16);3;3
0;44;move_forward;(6, 16);3;4
0;29;move_forward;(6, 16);3;4
0;66;move_forward;(6, 16);3;4
0;0;wait;(6, 16);3;4
0;51;move_forward;(6, 16);3;4
0;38;move_forward;(6, 16);3;4
0;41;move_forward;(6, 16);3;4
0;23;move_forward;(6, 16);3;4
0;26;move_forward;(6, 16);3;4
0;79;move_left;(6, 16);3;4
0;13;move_forward;(6, 16);3;4
0;48;move_forward;(6, 16);3;4
0;35;move_forward;(6, 16);3;4
1;34;wait;None;1;0
1;17;wait;None;1;0
1;6;wait;None;1;0
1;11;wait;None;1;0
1;64;move_forward;None;1;0
1;56;move_forward;None;1;0
1;45;move_forward;None;1;0
1;28;wait;None;1;0
1;1;wait;None;1;0
1;54;move_forward;None;1;0
1;59;move_forward;None;1;0
1;40;move_forward;None;1;0
1;31;wait;None;1;0
1;12;wait;None;1;0
1;49;move_forward;None;1;0
1;38;move_forward;None;1;0
1;43;move_right;None;1;0
1;21;wait;None;1;0
1;26;wait;None;1;0
1;15;wait;None;1;0
1;60;move_left;None;1;0
1;33;wait;None;1;0
1;16;wait;None;1;0
1;5;wait;None;1;0
1;10;wait;None;1;0
1;63;move_forward;None;1;0
1;44;move_forward;None;1;0
1;19;wait;None;1;1
1;0;wait;None;1;1
1;53;move_forward;None;1;1
1;58;move_forward;(6, 6);1;3
1;47;move_forward;(6, 7);1;3
1;30;wait;(6, 8);1;3
1;3;wait;(6, 8);1;4
1;48;move_left;(6, 8);1;4
1;37;move_forward;(6, 9);1;3
1;42;move_forward;(6, 10);1;3
1;20;wait;(6, 10);1;3
1;25;wait;(6, 10);1;4
1;14;wait;(6, 10);1;4
1;51;move_forward;(6, 10);1;4
1;32;wait;(6, 11);1;3
1;23;wait;(6, 11);1;4
1;4;wait;(6, 11);1;4
1;9;wait;(6, 11);1;4
1;62;move_forward;(6, 11);1;4
1;35;wait;(6, 12);1;3
1;18;wait;(6, 12);1;4
1;7;wait;(6, 12);1;4
1;52;move_forward;(6, 12);1;4
1;65;move_forward;(6, 12);1;4
1;57;move_forward;(6, 13);1;3
1;46;move_forward;(6, 14);1;3
1;29;wait;(6, 15);1;3
1;2;wait;(6, 15);1;4
1;55;move_forward;(6, 15);1;4
1;36;move_forward;(6, 15);1;4
1;41;move_forward;(6, 15);1;4
1;24;wait;(6, 15);1;4
1;13;wait;(6, 15);1;4
1;50;move_forward;(6, 15);1;4
1;39;move_right;(6, 15);1;4
1;22;wait;(6, 15);1;4
1;27;wait;(6, 15);1;4
1;8;wait;(6, 15);1;4
1;61;move_forward;(6, 15);1;4
2;41;move_forward;None;0;0
2;84;move_left;None;0;0
2;22;wait;None;0;0
2;67;move_forward;None;0;0
2;5;wait;None;0;0
2;78;move_forward;None;0;0
2;48;move_left;None;0;0
2;63;move_left;None;0;0
2;42;move_forward;None;0;0
2;27;wait;None;0;0
2;68;move_forward;None;0;0
2;6;wait;None;0;0
2;53;move_forward;None;0;0
2;32;wait;None;0;0
2;47;move_forward;None;0;0
2;17;wait;None;0;0
2;28;wait;None;0;0
2;73;move_forward;None;0;0
2;11;wait;None;0;0
2;54;move_forward;None;0;0
2;37;wait;None;0;0
2;80;move_forward;None;0;0
2;18;wait;None;0;0
2;1;wait;None;0;0
2;74;move_forward;None;0;0
2;12;wait;None;0;0
2;59;move_forward;None;0;0
2;38;wait;None;0;0
2;85;move_forward;None;0;0
2;23;wait;None;0;0
2;64;move_forward;None;0;0
2;2;wait;None;0;0
2;79;move_forward;None;0;0
2;49;move_forward;None;0;0
2;60;move_forward;None;0;0
2;43;move_forward;None;0;0
2;86;move_forward;None;0;0
2;24;wait;None;0;0
2;69;move_forward;None;0;0
2;7;wait;None;0;1
2;50;move_forward;None;0;1
2;33;wait;(24, 23);0;3
2;44;move_forward;(24, 23);0;4
2;29;wait;(23, 23);0;3
2;70;move_forward;(23, 23);0;4
2;8;wait;(23, 24);1;3
2;55;move_forward;(23, 24);1;4
2;34;wait;(22, 24);0;3
2;81;move_forward;(22, 24);0;4
2;19;wait;(21, 24);0;3
2;30;wait;(21, 24);0;4
2;75;move_forward;(21, 24);0;4
2;13;wait;(20, 24);0;3
2;56;move_forward;(20, 24);0;4
2;39;move_forward;(19, 24);0;3
2;82;move_forward;(19, 25);1;3
2;20;wait;(19, 26);1;3
2;65;move_forward;(19, 26);1;4
2;3;wait;(19, 27);1;3
2;76;move_forward;(19, 27);1;4
2;14;wait;(19, 28);1;3
2;61;move_forward;(19, 28);1;4
2;40;move_forward;(18, 28);0;3
2;87;move_forward;(17, 28);0;3
2;25;wait;(16, 28);0;3
2;66;move_forward;(16, 28);0;4
2;4;wait;(15, 28);0;3
2;51;move_forward;(15, 28);0;4
2;62;move_forward;(14, 28);0;3
2;45;move_forward;(13, 28);0;3
2;88;move_forward;(12, 28);0;3
2;26;wait;(11, 28);0;3
2;71;move_right;(11, 28);0;4
2;9;wait;(11, 29);1;3
2;52;move_forward;(11, 29);1;4
2;35;wait;(10, 29);0;3
2;46;move_forward;(10, 29);0;4
2;16;wait;(9, 29);0;3
2;31;wait;(9, 29);0;4
2;72;move_forward;(9, 29);0;4
2;10;wait;(8, 29);0;3
2;57;move_forward;(8, 29);0;4
2;36;wait;(7, 29);0;3
2;83;move_forward;(7, 29);0;4
2;21;wait;(6, 29);0;3
2;0;wait;(6, 29);0;4
2;77;move_forward;(6, 29);0;4
2;15;wait;(6, 28);3;3
2;58;move_forward;(6, 28);3;4
