agent;timestep;action;position;direction;status
1;33;move_forward;(26, 3);3;moving
1;34;move_forward;(26, 2);3;moving
1;35;move_forward;(26, 1);3;moving
1;36;move_forward;(27, 1);2;moving
1;37;move_forward;(28, 1);2;moving
1;38;move_forward;(29, 1);2;moving
1;39;move_forward;(30, 1);2;moving
1;40;move_forward;(31, 1);2;moving
1;41;move_forward;(31, 2);1;moving
1;42;move_forward;(31, 3);1;moving
1;43;move_forward;(31, 4);1;moving
1;44;move_forward;(31, 5);1;moving
1;45;move_forward;(32, 5);2;moving
1;46;move_forward;(33, 5);2;moving
1;47;move_forward;(34, 5);2;moving
1;48;move_forward;(35, 5);2;moving
1;49;move_forward;(36, 5);2;moving
1;50;move_forward;(37, 5);2;moving
1;51;move_forward;(38, 5);2;moving
1;52;move_forward;(39, 5);2;moving
1;53;move_forward;(39, 6);1;moving
1;54;move_forward;(39, 7);1;moving
1;55;move_forward;(39, 8);1;moving
1;56;move_forward;(39, 9);1;moving
1;57;move_forward;(39, 10);1;moving
1;58;move_forward;(38, 10);0;moving
1;59;move_forward;(37, 10);0;moving
1;60;move_forward;(36, 10);0;moving
1;61;move_forward;(35, 10);0;moving
1;62;move_forward;(34, 10);0;moving
1;63;move_forward;(33, 10);0;moving
1;64;move_forward;(32, 10);0;moving
1;65;move_forward;(31, 10);0;moving
1;66;move_forward;(30, 10);0;moving
1;67;move_forward;(30, 11);1;moving
1;68;move_forward;(29, 11);0;moving
1;69;move_forward;(28, 11);0;moving
1;70;move_forward;(27, 11);0;moving
1;71;move_forward;(26, 11);0;moving
1;72;move_forward;(26, 10);3;moving
1;73;move_forward;(26, 9);3;moving
1;74;move_forward;(26, 8);3;moving
1;75;move_forward;(26, 7);3;moving
1;76;move_forward;(26, 6);3;moving
1;77;move_forward;(26, 5);3;moving
1;78;move_forward;(26, 4);3;moving
1;79;move_right;(26, 3);3;moving
1;80;move_forward;(25, 3);0;moving
1;81;move_forward;(25, 2);3;moving
1;82;move_right;(25, 1);3;moving
1;83;move_forward;(24, 1);0;moving
1;84;move_forward;(23, 1);0;moving
1;85;move_forward;(22, 1);0;moving
1;86;move_forward;(21, 1);0;moving
1;87;move_forward;(20, 1);0;moving
1;88;move_forward;(19, 1);0;moving
1;89;move_forward;(18, 1);0;moving
1;90;move_forward;(17, 1);0;moving
1;91;move_forward;(16, 1);0;moving
1;92;move_forward;(15, 1);0;moving
1;93;move_forward;(14, 1);0;moving
1;94;move_forward;(13, 1);0;moving
1;95;move_forward;(12, 1);0;moving
1;96;move_forward;(11, 1);0;moving
1;97;move_forward;(10, 1);0;moving
1;98;move_forward;(9, 1);0;moving
1;99;move_forward;(8, 1);0;moving
1;100;move_forward;(7, 1);0;moving
1;101;move_forward;(6, 1);0;moving
1;102;move_forward;(6, 2);1;moving
1;103;move_right;(6, 3);1;moving
1;104;move_forward;(7, 3);2;moving
1;105;move_forward;(7, 4);1;moving
1;106;move_forward;(7, 5);1;moving
2;0;wait;None;1;waiting
2;1;wait;None;1;waiting
2;2;wait;None;1;waiting
2;3;wait;None;1;waiting
2;4;wait;None;1;waiting
2;5;wait;None;1;waiting
2;6;wait;None;1;waiting
2;7;wait;None;1;waiting
2;8;move_forward;None;1;ready to depart
2;9;move_forward;(25, 6);1;moving
2;10;move_forward;(25, 7);1;moving
2;11;move_forward;(25, 8);1;moving
2;12;move_forward;(25, 9);1;moving
2;13;move_forward;(25, 10);1;moving
2;14;move_forward;(25, 11);1;moving
2;15;move_forward;(25, 12);1;moving
2;16;move_forward;(25, 13);1;moving
2;17;move_forward;(25, 14);1;moving
2;18;move_forward;(25, 15);1;moving
2;19;move_forward;(25, 16);1;moving
2;20;move_forward;(25, 17);1;moving
2;21;move_forward;(25, 18);1;moving
2;22;move_forward;(25, 19);1;moving
2;23;move_forward;(25, 20);1;moving
2;24;move_forward;(25, 21);1;moving
2;25;move_forward;(25, 22);1;moving
2;26;move_forward;(25, 23);1;moving
2;27;move_forward;(25, 24);1;moving
2;28;move_forward;(25, 25);1;moving
2;29;move_forward;(25, 26);1;moving
2;30;move_forward;(25, 27);1;moving
2;31;move_forward;(25, 28);1;moving
2;32;move_forward;(25, 29);1;moving
2;33;move_forward;(25, 30);1;moving
2;34;move_forward;(25, 31);1;moving
2;35;move_forward;(25, 32);1;moving
2;36;move_forward;(25, 33);1;moving
2;37;move_forward;(25, 34);1;moving
2;38;move_forward;(25, 35);1;moving
2;39;move_forward;(25, 36);1;moving
2;40;move_forward;(25, 37);1;moving
2;41;move_forward;(25, 38);1;moving
2;42;move_forward;(25, 39);1;moving
2;43;move_forward;(25, 40);1;moving
2;44;move_right;(25, 41);1;moving
2;45;move_forward;(26, 41);2;moving
2;46;move_left;(26, 42);1;moving
2;47;move_forward;(25, 42);0;moving
2;48;move_forward;(25, 43);1;moving
2;49;move_forward;(25, 44);1;moving
2;50;move_forward;(25, 45);1;moving
2;51;move_right;(25, 46);1;moving
2;52;move_forward;(26, 46);2;moving
2;53;move_forward;(26, 47);1;moving
2;54;move_forward;(25, 47);0;moving
2;55;move_forward;(25, 48);1;moving
2;56;move_forward;(25, 49);1;moving
2;57;move_forward;(24, 49);0;moving
2;58;move_forward;(23, 49);0;moving
2;59;move_forward;(22, 49);0;moving
2;60;move_forward;(21, 49);0;moving
2;61;move_forward;(20, 49);0;moving
2;62;move_right;(20, 48);3;moving
2;63;move_forward;(19, 48);0;moving
2;64;move_forward;(18, 48);0;moving
2;65;move_forward;(17, 48);0;moving
2;66;move_forward;(16, 48);0;moving
2;67;move_forward;(15, 48);0;moving
2;68;move_forward;(14, 48);0;moving
2;69;move_forward;(13, 48);0;moving
2;70;move_forward;(12, 48);0;moving
2;71;move_forward;(11, 48);0;moving
2;72;move_forward;(11, 47);3;moving
2;73;move_forward;(11, 46);3;moving
2;74;move_forward;(11, 45);3;moving
2;75;move_forward;(11, 44);3;moving
2;76;move_forward;(10, 44);0;moving
2;77;move_forward;(9, 44);0;moving
2;78;move_forward;(8, 44);0;moving
2;79;move_forward;(7, 44);0;moving
2;80;wait;(6, 44);0;done
3;0;wait;None;2;waiting
3;1;wait;None;2;waiting
3;2;wait;None;2;waiting
3;3;wait;None;2;waiting
3;4;wait;None;2;waiting
3;5;wait;None;2;waiting
3;6;move_forward;None;2;ready to depart
3;7;move_forward;(6, 43);2;moving
3;8;move_forward;(7, 43);2;moving
3;9;move_forward;(7, 44);1;moving
3;10;move_left;(8, 44);2;moving
3;11;move_forward;(8, 45);1;moving
3;12;move_right;(9, 45);2;moving
3;13;move_forward;(9, 44);3;moving
3;14;move_forward;(10, 44);2;moving
3;15;move_forward;(11, 44);2;moving
3;16;move_forward;(11, 45);1;moving
3;17;move_forward;(11, 46);1;moving
3;18;move_forward;(11, 47);1;moving
3;19;move_forward;(11, 48);1;moving
3;20;move_forward;(12, 48);2;moving
3;21;move_forward;(13, 48);2;moving
3;22;move_forward;(14, 48);2;moving
3;23;move_forward;(15, 48);2;moving
3;24;move_forward;(16, 48);2;moving
3;25;move_forward;(17, 48);2;moving
3;26;move_forward;(18, 48);2;moving
3;27;move_forward;(19, 48);2;moving
3;28;move_forward;(20, 48);2;moving
3;29;move_forward;(20, 49);1;moving
3;30;move_forward;(21, 49);2;moving
3;31;move_forward;(22, 49);2;moving
3;32;move_forward;(23, 49);2;moving
3;33;move_forward;(24, 49);2;moving
3;34;move_forward;(25, 49);2;moving
3;35;move_forward;(25, 48);3;moving
3;36;move_left;(25, 47);3;moving
3;37;move_forward;(26, 47);2;moving
3;38;move_right;(26, 46);3;moving
3;39;move_forward;(25, 46);0;moving
3;40;move_right;(25, 45);3;moving
3;41;move_forward;(24, 45);0;moving
3;42;move_forward;(24, 44);3;moving
3;43;move_forward;(24, 43);3;moving
3;44;move_forward;(25, 43);2;moving
3;45;move_forward;(25, 42);3;moving
3;46;move_forward;(25, 41);3;moving
3;47;move_forward;(25, 40);3;moving
3;48;move_left;(25, 39);3;moving
3;49;move_right;(26, 39);2;moving
3;50;move_forward;(26, 38);3;moving
3;51;move_forward;(26, 37);3;moving
3;52;move_forward;(26, 36);3;moving
3;53;move_forward;(26, 35);3;moving
3;54;move_forward;(26, 34);3;moving
3;55;move_forward;(26, 33);3;moving
3;56;move_forward;(26, 32);3;moving
3;57;move_forward;(26, 31);3;moving
3;58;move_forward;(26, 30);3;moving
3;59;move_forward;(26, 29);3;moving
3;60;move_forward;(26, 28);3;moving
3;61;move_forward;(26, 27);3;moving
3;62;move_forward;(26, 26);3;moving
3;63;move_forward;(26, 25);3;moving
3;64;move_forward;(26, 24);3;moving
3;65;move_forward;(26, 23);3;moving
3;66;move_forward;(26, 22);3;moving
3;67;move_forward;(26, 21);3;moving
3;68;move_forward;(26, 20);3;moving
3;69;move_forward;(26, 19);3;moving
3;70;move_forward;(26, 18);3;moving
3;71;move_forward;(26, 17);3;moving
3;72;move_forward;(26, 16);3;moving
3;73;move_forward;(26, 15);3;moving
3;74;move_forward;(26, 14);3;moving
3;75;move_forward;(26, 13);3;moving
3;76;move_forward;(26, 12);3;moving
3;77;move_forward;(26, 11);3;moving
3;78;move_forward;(26, 10);3;moving
3;79;move_forward;(26, 9);3;moving
3;80;move_forward;(26, 8);3;moving
3;81;move_forward;(26, 7);3;moving
3;82;wait;(26, 6);3;done
4;0;wait;None;1;waiting
4;1;wait;None;1;waiting
4;2;wait;None;1;waiting
4;3;wait;None;1;waiting
4;4;move_forward;None;1;ready to depart
4;5;move_forward;(26, 44);1;moving
4;6;move_forward;(26, 45);1;moving
4;7;move_forward;(26, 46);1;moving
4;8;move_forward;(26, 47);1;moving
4;9;move_forward;(25, 47);0;moving
4;10;move_forward;(25, 48);1;moving
4;11;move_forward;(25, 49);1;moving
4;12;move_forward;(24, 49);0;moving
4;13;move_forward;(23, 49);0;moving
4;14;move_forward;(22, 49);0;moving
4;15;move_forward;(21, 49);0;moving
4;16;move_forward;(20, 49);0;moving
4;17;move_forward;(20, 48);3;moving
4;18;move_right;(20, 47);3;moving
4;19;move_forward;(19, 47);0;moving
4;20;move_forward;(18, 47);0;moving
4;21;move_forward;(17, 47);0;moving
4;22;move_forward;(16, 47);0;moving
4;23;move_forward;(15, 47);0;moving
4;24;move_forward;(14, 47);0;moving
4;25;move_forward;(13, 47);0;moving
4;26;move_forward;(12, 47);0;moving
4;27;move_forward;(12, 46);3;moving
4;28;move_forward;(12, 45);3;moving
4;29;move_forward;(11, 45);0;moving
4;30;move_forward;(10, 45);0;moving
4;31;move_forward;(9, 45);0;moving
4;32;move_forward;(8, 45);0;moving
4;33;move_right;(7, 45);0;moving
4;34;move_forward;(7, 46);1;moving
4;35;wait;(6, 46);0;done
