agent;timestep;action;position;direction;status
0;77;move_forward;(20, 6);2;stopped
0;78;move_forward;(20, 6);2;stopped
0;79;move_forward;(20, 6);2;stopped
0;80;move_forward;(20, 6);2;stopped
0;81;move_forward;(20, 6);2;stopped
0;82;move_forward;(20, 6);2;stopped
0;83;move_forward;(20, 6);2;stopped
0;84;move_forward;(20, 6);2;stopped
0;85;move_left;(20, 6);2;stopped
0;86;move_forward;(20, 6);2;stopped
0;87;move_forward;(20, 6);2;stopped
0;88;move_forward;(20, 6);2;stopped
0;89;move_forward;(20, 6);2;stopped
1;0;wait;None;0;waiting
1;1;wait;None;0;waiting
1;2;wait;None;0;waiting
1;3;wait;None;0;waiting
1;4;wait;None;0;waiting
1;5;wait;None;0;waiting
1;6;wait;None;0;waiting
1;7;wait;None;0;waiting
1;8;wait;None;0;waiting
1;9;wait;None;0;waiting
1;10;wait;None;0;waiting
1;11;wait;None;0;waiting
1;12;wait;None;0;waiting
1;13;wait;None;0;waiting
1;14;wait;None;0;waiting
1;15;wait;None;0;waiting
1;16;wait;None;0;waiting
1;17;wait;None;0;waiting
1;18;wait;None;0;waiting
1;19;wait;None;0;waiting
1;20;wait;None;0;waiting
1;21;wait;None;0;waiting
1;22;wait;None;0;waiting
1;23;wait;None;0;waiting
1;24;wait;None;0;waiting
1;25;wait;None;0;waiting
1;26;wait;None;0;waiting
1;27;wait;None;0;waiting
1;28;wait;None;0;waiting
1;29;wait;None;0;waiting
1;30;wait;None;0;waiting
1;31;wait;None;0;waiting
1;32;wait;None;0;waiting
1;33;wait;None;0;waiting
1;34;wait;None;0;waiting
1;35;wait;None;0;waiting
1;36;wait;None;0;waiting
1;37;wait;None;0;waiting
1;38;wait;None;0;waiting
1;39;wait;None;0;waiting
1;40;wait;None;0;waiting
1;41;wait;None;0;waiting
1;42;wait;None;0;waiting
1;43;wait;None;0;waiting
1;44;wait;None;0;waiting
1;45;wait;None;0;waiting
1;46;wait;None;0;waiting
1;47;wait;None;0;waiting
1;48;wait;None;0;waiting
1;49;wait;None;0;waiting
1;50;wait;None;0;waiting
1;51;wait;None;0;waiting
1;52;wait;None;0;waiting
1;53;wait;None;0;waiting
1;54;wait;None;0;waiting
1;55;wait;None;0;waiting
1;56;wait;None;0;waiting
1;57;wait;None;0;waiting
1;58;wait;None;0;waiting
1;59;wait;None;0;waiting
1;60;wait;None;0;waiting
1;61;wait;None;0;waiting
1;62;wait;None;0;waiting
1;63;wait;None;0;waiting
1;64;wait;None;0;waiting
1;65;wait;None;0;waiting
1;66;move_forward;None;0;ready to depart
1;67;move_forward;(24, 6);0;moving
1;68;move_forward;(23, 6);0;moving
1;69;move_right;(22, 6);0;moving
1;70;move_forward;(22, 7);1;moving
1;71;move_forward;(21, 7);0;moving
1;72;move_forward;(21, 6);3;moving
1;73;move_forward;(21, 6);3;stopped
1;74;move_right;(21, 6);3;stopped
1;75;move_forward;(21, 6);3;stopped
1;76;move_forward;(21, 6);3;stopped
1;77;move_forward;(21, 6);3;stopped
1;78;move_forward;(21, 6);3;stopped
1;79;move_forward;(21, 6);3;stopped
1;80;move_forward;(21, 6);3;stopped
1;81;move_forward;(21, 6);3;stopped
1;82;move_forward;(21, 6);3;stopped
1;83;move_forward;(21, 6);3;stopped
1;84;move_forward;(21, 6);3;stopped
1;85;move_forward;(21, 6);3;stopped
1;86;move_forward;(21, 6);3;stopped
1;87;move_forward;(21, 6);3;stopped
1;88;move_forward;(21, 6);3;stopped
1;89;move_forward;(21, 6);3;stopped
1;90;move_forward;(21, 6);3;stopped
1;91;move_forward;(21, 6);3;stopped
1;92;move_forward;(21, 6);3;stopped
1;93;move_forward;(21, 6);3;stopped
1;94;move_right;(21, 6);3;stopped
1;95;move_forward;(21, 6);3;stopped
1;96;move_forward;(21, 6);3;stopped
1;97;move_right;(21, 6);3;stopped
1;98;move_forward;(21, 6);3;stopped
1;99;move_forward;(21, 6);3;stopped
