agent;timestep;action;position;direction;status
2;47;move_forward;(18, 11);0;moving
2;48;move_forward;(17, 11);0;moving
2;49;move_forward;(16, 11);0;moving
2;50;move_forward;(15, 11);0;moving
2;51;move_forward;(15, 10);3;moving
2;52;move_forward;(15, 9);3;moving
2;53;move_forward;(15, 8);3;moving
2;54;move_forward;(15, 7);3;moving
2;55;move_forward;(15, 6);3;moving
2;56;move_forward;(16, 6);2;moving
2;57;move_forward;(17, 6);2;moving
2;58;move_forward;(18, 6);2;moving
2;59;move_forward;(19, 6);2;moving
2;60;move_forward;(20, 6);2;moving
2;61;move_forward;(21, 6);2;moving
2;62;move_forward;(22, 6);2;moving
2;63;move_forward;(23, 6);2;moving
2;64;move_forward;(24, 6);2;moving
2;65;move_forward;(25, 6);2;moving
2;66;move_forward;(26, 6);2;moving
2;67;move_forward;(27, 6);2;moving
2;68;move_forward;(28, 6);2;moving
2;69;move_forward;(29, 6);2;moving
2;70;move_forward;(29, 5);3;moving
2;71;move_forward;(29, 4);3;moving
2;72;move_forward;(29, 3);3;moving
2;73;move_forward;(29, 2);3;moving
2;74;move_forward;(29, 1);3;moving
2;75;move_forward;(30, 1);2;moving
2;76;move_forward;(31, 1);2;moving
2;77;move_forward;(32, 1);2;moving
2;78;move_forward;(33, 1);2;moving
2;79;move_forward;(34, 1);2;moving
2;80;move_forward;(34, 2);1;moving
2;81;move_right;(34, 3);1;moving
2;82;move_forward;(35, 3);2;moving
2;83;move_forward;(35, 4);1;moving
2;84;move_right;(35, 5);1;moving
2;85;move_forward;(36, 5);2;moving
2;86;move_forward;(36, 6);1;done
3;0;wait;None;1;waiting
3;1;wait;None;1;waiting
3;2;wait;None;1;waiting
3;3;wait;None;1;waiting
3;4;wait;None;1;waiting
3;5;wait;None;1;waiting
3;6;wait;None;1;waiting
3;7;wait;None;1;waiting
3;8;wait;None;1;waiting
3;9;wait;None;1;waiting
3;10;wait;None;1;waiting
3;11;wait;None;1;waiting
3;12;wait;None;1;waiting
3;13;wait;None;1;waiting
3;14;wait;None;1;waiting
3;15;wait;None;1;waiting
3;16;wait;None;1;waiting
3;17;wait;None;1;waiting
3;18;wait;None;1;waiting
3;19;wait;None;1;waiting
3;20;wait;None;1;waiting
3;21;wait;None;1;waiting
3;22;wait;None;1;waiting
3;23;wait;None;1;waiting
3;24;wait;None;1;waiting
3;25;wait;None;1;waiting
3;26;move_forward;None;1;ready to depart
3;27;move_forward;(35, 6);1;moving
3;28;move_forward;(35, 7);1;moving
3;29;move_forward;(35, 8);1;moving
3;30;move_forward;(35, 9);1;moving
3;31;move_forward;(34, 9);0;moving
3;32;move_forward;(34, 10);1;moving
3;33;move_forward;(34, 11);1;moving
3;34;move_forward;(34, 12);1;moving
3;35;move_forward;(34, 13);1;moving
3;36;move_forward;(34, 14);1;moving
3;37;move_forward;(34, 15);1;moving
3;38;move_forward;(34, 16);1;moving
3;39;move_forward;(34, 17);1;moving
3;40;move_forward;(34, 18);1;moving
3;41;move_forward;(34, 19);1;moving
3;42;move_forward;(34, 20);1;moving
3;43;move_forward;(34, 21);1;moving
3;44;move_forward;(34, 22);1;moving
3;45;move_forward;(34, 23);1;moving
3;46;move_forward;(34, 24);1;moving
3;47;move_forward;(34, 25);1;moving
3;48;move_forward;(34, 26);1;moving
3;49;move_forward;(34, 27);1;moving
3;50;move_forward;(34, 28);1;moving
3;51;move_forward;(34, 29);1;moving
3;52;move_forward;(33, 29);0;moving
3;53;move_forward;(32, 29);0;moving
3;54;move_forward;(31, 29);0;moving
3;55;move_forward;(30, 29);0;moving
3;56;move_forward;(29, 29);0;moving
3;57;move_forward;(28, 29);0;moving
3;58;move_forward;(27, 29);0;moving
3;59;move_forward;(26, 29);0;moving
3;60;move_forward;(25, 29);0;moving
3;61;move_forward;(24, 29);0;moving
3;62;move_forward;(23, 29);0;moving
3;63;move_forward;(22, 29);0;moving
3;64;move_forward;(21, 29);0;moving
3;65;move_forward;(21, 30);1;moving
3;66;move_forward;(21, 31);1;moving
3;67;move_forward;(21, 32);1;moving
3;68;move_forward;(21, 33);1;moving
3;69;move_forward;(21, 34);1;done
4;0;wait;None;2;waiting
4;1;wait;None;2;waiting
4;2;wait;None;2;waiting
4;3;wait;None;2;waiting
4;4;wait;None;2;waiting
4;5;wait;None;2;waiting
4;6;wait;None;2;waiting
4;7;wait;None;2;waiting
4;8;wait;None;2;waiting
4;9;wait;None;2;waiting
4;10;wait;None;2;waiting
4;11;wait;None;2;waiting
4;12;wait;None;2;waiting
4;13;wait;None;2;waiting
4;14;wait;None;2;waiting
4;15;wait;None;2;waiting
4;16;wait;None;2;waiting
4;17;wait;None;2;waiting
4;18;wait;None;2;waiting
4;19;wait;None;2;waiting
4;20;wait;None;2;waiting
4;21;wait;None;2;waiting
4;22;wait;None;2;waiting
4;23;wait;None;2;waiting
4;24;wait;None;2;waiting
4;25;wait;None;2;waiting
4;26;wait;None;2;waiting
4;27;wait;None;2;waiting
4;28;wait;None;2;waiting
4;29;wait;None;2;waiting
4;30;wait;None;2;waiting
4;31;wait;None;2;waiting
4;32;wait;None;2;waiting
4;33;move_forward;None;2;ready to depart
4;34;move_forward;(6, 5);2;moving
4;35;move_forward;(7, 5);2;moving
4;36;move_forward;(7, 6);1;moving
4;37;move_forward;(8, 6);2;moving
4;38;move_forward;(9, 6);2;moving
4;39;move_forward;(10, 6);2;moving
4;40;move_forward;(11, 6);2;moving
4;41;move_forward;(12, 6);2;moving
4;42;move_forward;(13, 6);2;moving
4;43;move_forward;(14, 6);2;moving
4;44;move_forward;(15, 6);2;moving
4;45;move_forward;(16, 6);2;moving
4;46;move_left;(17, 6);2;moving
4;47;move_forward;(17, 7);1;moving
4;48;move_forward;(18, 7);2;moving
4;49;move_left;(19, 7);2;moving
4;50;move_forward;(19, 8);1;moving
4;51;move_forward;(20, 8);2;done
