agent;timestep;position;direction;status;given_command
12;4;None;n;waiting;nothing
13;4;None;w;waiting;nothing
14;4;None;w;waiting;nothing
15;4;None;e;waiting;nothing
16;4;None;w;ready to depart;nothing
17;4;None;e;waiting;nothing
18;4;None;e;ready to depart;move_forward
19;4;None;e;waiting;nothing
0;5;(6, 6);e;moving;move_forward
1;5;None;n;waiting;nothing
2;5;None;n;waiting;nothing
3;5;None;w;waiting;nothing
4;5;None;e;waiting;nothing
5;5;None;w;ready to depart;move_forward
6;5;None;e;waiting;nothing
7;5;(8, 18);e;moving;move_forward
8;5;None;e;waiting;nothing
9;5;None;w;ready to depart;nothing
10;5;None;w;waiting;nothing
11;5;None;n;ready to depart;nothing
12;5;None;n;waiting;nothing
13;5;None;w;waiting;nothing
14;5;None;w;waiting;nothing
15;5;None;e;waiting;nothing
16;5;None;w;ready to depart;nothing
17;5;None;e;waiting;nothing
18;5;(8, 17);e;moving;move_forward
19;5;None;e;waiting;nothing
0;6;(6, 7);e;moving;move_forward
1;6;None;n;waiting;nothing
2;6;None;n;waiting;nothing
3;6;None;w;waiting;nothing
4;6;None;e;waiting;nothing
5;6;(6, 6);w;moving;move_forward
6;6;None;e;waiting;nothing
7;6;(8, 19);e;moving;move_forward
8;6;None;e;waiting;nothing
9;6;None;w;ready to depart;move_forward
10;6;None;w;waiting;nothing
11;6;None;n;ready to depart;nothing
12;6;None;n;waiting;nothing
13;6;None;w;waiting;nothing
14;6;None;w;waiting;nothing
15;6;None;e;waiting;nothing
16;6;None;w;ready to depart;nothing
17;6;None;e;waiting;nothing
18;6;(8, 18);e;moving;move_forward
19;6;None;e;waiting;nothing
0;7;(6, 8);e;moving;move_forward
1;7;None;n;waiting;nothing
2;7;None;n;waiting;nothing
3;7;None;w;waiting;nothing
4;7;None;e;waiting;nothing
5;7;(6, 5);w;moving;move_forward
6;7;None;e;waiting;nothing
7;7;(8, 20);e;moving;move_forward
8;7;None;e;waiting;nothing
9;7;(6, 6);w;moving;move_forward
10;7;None;w;waiting;nothing
11;7;None;n;ready to depart;nothing
12;7;None;n;waiting;nothing
13;7;None;w;ready to depart;nothing
14;7;None;w;waiting;nothing
15;7;None;e;waiting;nothing
16;7;None;w;ready to depart;move_forward
17;7;None;e;waiting;nothing
18;7;(8, 19);e;moving;move_forward
19;7;None;e;waiting;nothing
0;8;(6, 9);e;moving;move_forward
1;8;None;n;waiting;nothing
2;8;None;n;waiting;nothing
3;8;None;w;waiting;nothing
4;8;None;e;waiting;nothing
5;8;(6, 4);w;moving;move_forward
6;8;None;e;waiting;nothing
7;8;(8, 21);e;moving;move_left
8;8;None;e;waiting;nothing
9;8;(6, 5);w;moving;move_forward
10;8;None;w;waiting;nothing
11;8;None;n;ready to depart;nothing
12;8;None;n;waiting;nothing
13;8;None;w;ready to depart;move_forward
14;8;None;w;waiting;nothing
15;8;None;e;waiting;nothing
16;8;(8, 17);w;moving;move_forward
17;8;None;e;waiting;nothing
18;8;(8, 20);e;moving;move_forward
19;8;None;e;waiting;nothing
0;9;(6, 10);e;moving;move_forward
1;9;None;n;waiting;nothing
2;9;None;n;waiting;nothing
3;9;None;w;waiting;nothing
4;9;None;e;waiting;nothing
5;9;(6, 3);w;moving;move_forward
6;9;None;e;waiting;nothing
7;9;(7, 21);n;moving;move_forward
8;9;None;e;waiting;nothing
9;9;(6, 4);w;moving;move_forward
10;9;None;w;waiting;nothing
11;9;None;n;ready to depart;nothing
12;9;None;n;waiting;nothing
13;9;(8, 17);w;moving;wait
14;9;None;w;waiting;nothing
15;9;None;e;waiting;nothing
16;9;(8, 16);w;moving;wait
17;9;None;e;waiting;nothing
18;9;(8, 21);e;moving;move_left
19;9;None;e;waiting;nothing
0;10;(6, 11);e;moving;move_forward
1;10;None;n;waiting;nothing
2;10;None;n;waiting;nothing
3;10;None;w;waiting;nothing
4;10;None;e;waiting;nothing
5;10;(6, 2);w;moving;move_left
6;10;None;e;waiting;nothing
7;10;(6, 21);n;moving;move_forward
8;10;None;e;waiting;nothing
9;10;(6, 3);w;moving;move_forward
10;10;None;w;waiting;nothing
11;10;None;n;ready to depart;nothing
12;10;None;n;waiting;nothing
13;10;(8, 17);w;stopped;wait
14;10;None;w;waiting;nothing
15;10;None;e;waiting;nothing
16;10;(8, 16);w;stopped;wait
17;10;None;e;waiting;nothing
18;10;(7, 21);n;moving;move_forward
19;10;None;e;waiting;nothing
0;11;(6, 12);e;moving;move_forward
1;11;None;n;waiting;nothing
2;11;None;n;waiting;nothing
3;11;None;w;waiting;nothing
4;11;None;e;ready to depart;move_forward
5;11;(7, 2);s;moving;move_forward
6;11;None;e;waiting;nothing
7;11;(5, 21);n;moving;move_forward
8;11;None;e;waiting;nothing
9;11;(6, 2);w;moving;move_left
10;11;None;w;waiting;nothing
11;11;None;n;ready to depart;nothing
12;11;None;n;waiting;nothing
13;11;(8, 17);w;stopped;move_forward
14;11;None;w;waiting;nothing
15;11;None;e;waiting;nothing
16;11;(8, 16);w;stopped;move_forward
17;11;None;e;waiting;nothing
18;11;(6, 21);n;moving;move_forward
19;11;None;e;waiting;nothing
0;12;(6, 13);e;moving;move_right
1;12;None;n;waiting;nothing
2;12;None;n;waiting;nothing
3;12;None;w;waiting;nothing
4;12;(8, 17);e;moving;move_forward
5;12;(8, 2);s;moving;move_forward
6;12;None;e;waiting;nothing
7;12;(4, 21);n;moving;move_left
8;12;None;e;waiting;nothing
9;12;(7, 2);s;moving;move_forward
10;12;None;w;waiting;nothing
11;12;None;n;ready to depart;nothing
12;12;None;n;waiting;nothing
13;12;(8, 16);w;moving;move_forward
14;12;None;w;waiting;nothing
15;12;None;e;waiting;nothing
16;12;(8, 15);w;moving;move_forward
17;12;None;e;waiting;nothing
18;12;(5, 21);n;moving;move_forward
19;12;None;e;waiting;nothing
0;13;(7, 13);s;moving;move_forward
1;13;None;n;waiting;nothing
2;13;None;n;waiting;nothing
3;13;None;w;waiting;nothing
4;13;(8, 18);e;moving;move_forward
5;13;(9, 2);s;moving;move_forward
6;13;None;e;waiting;nothing
7;13;(4, 20);w;moving;move_forward
8;13;None;e;waiting;nothing
9;13;(8, 2);s;moving;move_forward
10;13;None;w;waiting;nothing
11;13;None;n;ready to depart;nothing
12;13;None;n;waiting;nothing
13;13;(8, 15);w;moving;wait
14;13;None;w;waiting;nothing
15;13;None;e;waiting;nothing
16;13;(8, 14);w;moving;wait
17;13;None;e;waiting;nothing
18;13;(4, 21);n;moving;move_left
19;13;None;e;waiting;nothing
0;14;(8, 13);s;moving;move_right
1;14;None;n;waiting;nothing
2;14;None;n;waiting;nothing
3;14;None;w;waiting;nothing
4;14;(8, 19);e;moving;move_forward
5;14;(10, 2);s;moving;move_left
6;14;None;e;waiting;nothing
7;14;(4, 19);w;moving;move_forward
8;14;None;e;waiting;nothing
9;14;(9, 2);s;moving;move_forward
10;14;None;w;waiting;nothing
11;14;None;n;ready to depart;nothing
12;14;None;n;waiting;nothing
13;14;(8, 15);w;stopped;wait
14;14;None;w;ready to depart;move_forward
15;14;None;e;waiting;nothing
16;14;(8, 14);w;stopped;move_forward
17;14;None;e;waiting;nothing
18;14;(4, 20);w;moving;move_forward
19;14;None;e;waiting;nothing
0;15;(8, 12);w;moving;move_forward
1;15;None;n;waiting;nothing
2;15;None;n;waiting;nothing
3;15;None;w;waiting;nothing
4;15;(8, 20);e;moving;move_forward
5;15;(10, 3);e;moving;move_forward
6;15;None;e;waiting;nothing
7;15;(4, 18);w;moving;move_forward
8;15;None;e;waiting;nothing
9;15;(10, 2);s;moving;move_left
10;15;None;w;waiting;nothing
11;15;None;n;ready to depart;nothing
12;15;None;n;waiting;nothing
13;15;(8, 15);w;stopped;move_forward
14;15;(8, 17);w;moving;move_forward
15;15;None;e;waiting;nothing
16;15;(8, 13);w;moving;move_forward
17;15;None;e;waiting;nothing
18;15;(4, 19);w;moving;move_forward
19;15;None;e;waiting;nothing
0;16;(8, 11);w;moving;move_forward
1;16;None;n;waiting;nothing
2;16;None;n;waiting;nothing
3;16;None;w;waiting;nothing
4;16;(8, 21);e;moving;move_left
5;16;(10, 4);e;moving;move_right
6;16;None;e;waiting;nothing
7;16;(4, 17);w;moving;move_forward
8;16;None;e;waiting;nothing
9;16;(10, 3);e;moving;move_forward
10;16;None;w;waiting;nothing
11;16;None;n;ready to depart;nothing
12;16;None;n;waiting;nothing
13;16;(8, 14);w;moving;move_forward
14;16;(8, 16);w;moving;move_forward
15;16;None;e;waiting;nothing
16;16;(8, 12);w;moving;wait
17;16;None;e;waiting;nothing
18;16;(4, 18);w;moving;move_forward
19;16;None;e;waiting;nothing
0;17;(8, 10);w;moving;move_right
1;17;None;n;waiting;nothing
2;17;None;n;waiting;nothing
3;17;None;w;waiting;nothing
4;17;(7, 21);n;moving;move_forward
5;17;(11, 4);s;moving;move_forward
6;17;None;e;waiting;nothing
7;17;(4, 16);w;moving;move_forward
8;17;None;e;waiting;nothing
9;17;(10, 4);e;moving;move_right
10;17;None;w;waiting;nothing
11;17;None;n;ready to depart;nothing
12;17;None;n;waiting;nothing
13;17;(8, 13);w;moving;move_forward
14;17;(8, 15);w;moving;move_forward
15;17;None;e;waiting;nothing
16;17;(8, 12);w;stopped;move_forward
17;17;None;e;waiting;nothing
18;17;(4, 17);w;moving;move_forward
19;17;None;e;waiting;nothing
0;18;(7, 10);n;moving;move_forward
1;18;None;n;waiting;nothing
2;18;None;n;waiting;nothing
3;18;None;w;waiting;nothing
4;18;(6, 21);n;moving;move_forward
5;18;(12, 4);s;moving;move_forward
6;18;None;e;waiting;nothing
7;18;(4, 15);w;moving;move_forward
8;18;None;e;waiting;nothing
9;18;(11, 4);s;moving;move_forward
10;18;None;w;waiting;nothing
11;18;None;n;ready to depart;nothing
12;18;None;n;waiting;nothing
13;18;(8, 12);w;moving;move_forward
14;18;(8, 14);w;moving;move_forward
15;18;None;e;waiting;nothing
16;18;(8, 11);w;moving;move_forward
17;18;None;e;waiting;nothing
18;18;(4, 16);w;moving;move_forward
19;18;None;e;waiting;nothing
0;19;(6, 10);n;moving;move_left
1;19;None;n;waiting;nothing
2;19;None;n;waiting;nothing
3;19;None;w;waiting;nothing
4;19;(5, 21);n;moving;move_forward
5;19;(13, 4);s;moving;move_forward
6;19;None;e;waiting;nothing
7;19;(4, 14);w;moving;move_forward
8;19;None;e;waiting;nothing
9;19;(12, 4);s;moving;move_forward
10;19;None;w;waiting;nothing
11;19;None;n;ready to depart;nothing
12;19;None;n;waiting;nothing
13;19;(8, 11);w;moving;move_forward
14;19;(8, 13);w;moving;move_forward
15;19;None;e;waiting;nothing
16;19;(8, 10);w;moving;move_right
17;19;None;e;waiting;nothing
18;19;(4, 15);w;moving;move_forward
19;19;None;e;waiting;nothing
0;20;(6, 9);w;moving;move_forward
1;20;None;n;waiting;nothing
2;20;None;n;ready to depart;move_forward
3;20;None;w;waiting;nothing
4;20;(4, 21);n;moving;move_left
5;20;(14, 4);s;moving;move_forward
6;20;None;e;waiting;nothing
7;20;(4, 13);w;moving;move_forward
8;20;None;e;waiting;nothing
9;20;(13, 4);s;moving;move_forward
10;20;None;w;waiting;nothing
11;20;None;n;ready to depart;nothing
12;20;None;n;ready to depart;nothing
13;20;(8, 10);w;moving;move_right
14;20;(8, 12);w;moving;move_forward
15;20;None;e;waiting;nothing
16;20;(7, 10);n;moving;move_forward
17;20;None;e;waiting;nothing
18;20;(4, 14);w;moving;move_forward
19;20;None;e;waiting;nothing
0;21;(6, 8);w;moving;move_forward
1;21;None;n;waiting;nothing
2;21;(18, 4);n;moving;move_forward
3;21;None;w;waiting;nothing
4;21;(4, 20);w;moving;move_forward
5;21;(15, 4);s;moving;move_forward
6;21;None;e;waiting;nothing
7;21;(4, 12);w;moving;move_forward
8;21;None;e;waiting;nothing
9;21;(14, 4);s;moving;move_forward
10;21;None;w;waiting;nothing
11;21;None;n;ready to depart;nothing
12;21;None;n;ready to depart;nothing
13;21;(7, 10);n;moving;move_forward
14;21;(8, 11);w;moving;move_forward
15;21;None;e;waiting;nothing
16;21;(6, 10);n;moving;move_left
17;21;None;e;waiting;nothing
18;21;(4, 13);w;moving;move_forward
19;21;None;e;waiting;nothing
0;22;(6, 7);w;moving;move_forward
1;22;None;n;waiting;nothing
2;22;(17, 4);n;moving;wait
3;22;None;w;waiting;nothing
4;22;(4, 19);w;moving;move_forward
5;22;(16, 4);s;moving;move_left
6;22;None;e;waiting;nothing
7;22;(4, 11);w;moving;move_forward
8;22;None;e;ready to depart;move_forward
9;22;(15, 4);s;moving;move_forward
10;22;None;w;waiting;nothing
11;22;None;n;ready to depart;nothing
12;22;None;n;ready to depart;nothing
13;22;(6, 10);n;moving;move_left
14;22;(8, 10);w;moving;move_right
15;22;None;e;waiting;nothing
16;22;(6, 9);w;moving;move_forward
17;22;None;e;waiting;nothing
18;22;(4, 12);w;moving;move_forward
19;22;None;e;waiting;nothing
0;23;(6, 6);w;moving;move_forward
1;23;None;n;waiting;nothing
2;23;(17, 4);n;stopped;move_forward
3;23;None;w;waiting;nothing
4;23;(4, 18);w;moving;move_forward
5;23;(16, 5);e;moving;move_right
6;23;None;e;waiting;nothing
7;23;(4, 10);w;moving;move_left
8;23;(8, 17);e;moving;move_forward
9;23;(16, 4);s;moving;move_left
10;23;None;w;waiting;nothing
11;23;None;n;ready to depart;nothing
12;23;None;n;ready to depart;nothing
13;23;(6, 9);w;moving;wait
14;23;(7, 10);n;moving;move_forward
15;23;None;e;waiting;nothing
16;23;(6, 8);w;moving;wait
17;23;None;e;waiting;nothing
18;23;(4, 11);w;moving;move_forward
19;23;None;e;waiting;nothing
0;24;(6, 5);w;moving;move_forward
1;24;None;n;waiting;nothing
2;24;(16, 4);n;moving;move_forward
3;24;None;w;waiting;nothing
4;24;(4, 17);w;moving;move_forward
5;24;(17, 5);s;moving;move_forward
6;24;None;e;waiting;nothing
7;24;(5, 10);s;moving;move_forward
8;24;(8, 18);e;moving;move_forward
9;24;(16, 5);e;moving;move_right
10;24;None;w;ready to depart;nothing
11;24;None;n;ready to depart;nothing
12;24;None;n;ready to depart;move_forward
13;24;(6, 9);w;stopped;move_forward
14;24;(6, 10);n;moving;move_left
15;24;None;e;waiting;nothing
16;24;(6, 8);w;stopped;move_left
17;24;None;e;waiting;nothing
18;24;(4, 10);w;moving;move_left
19;24;None;e;ready to depart;nothing
0;25;(6, 4);w;moving;move_forward
1;25;None;n;waiting;nothing
2;25;(15, 4);n;moving;wait
3;25;None;w;waiting;nothing
4;25;(4, 16);w;moving;move_forward
5;25;(18, 5);s;moving;wait
6;25;None;e;waiting;nothing
7;25;(6, 10);s;moving;move_forward
8;25;(8, 19);e;moving;move_forward
9;25;(17, 5);s;moving;wait
10;25;None;w;ready to depart;move_forward
11;25;None;n;ready to depart;nothing
12;25;(18, 4);n;moving;move_forward
13;25;(6, 8);w;moving;move_left
14;25;(6, 9);w;moving;wait
15;25;None;e;waiting;nothing
16;25;(7, 8);s;moving;move_right
17;25;None;e;waiting;nothing
18;25;(5, 10);s;moving;move_forward
19;25;None;e;ready to depart;nothing
0;26;(6, 3);w;moving;move_forward
1;26;None;n;waiting;nothing
2;26;(15, 4);n;stopped;move_forward
3;26;None;w;waiting;nothing
4;26;(4, 15);w;moving;move_forward
5;26;(18, 5);s;stopped;move_forward
6;26;None;e;waiting;nothing
7;26;(7, 10);s;moving;move_forward
8;26;(8, 20);e;moving;move_forward
9;26;(17, 5);s;stopped;wait
10;26;(6, 6);w;moving;move_forward
11;26;None;n;ready to depart;move_forward
12;26;(17, 4);n;moving;move_forward
13;26;(7, 8);s;moving;move_right
14;26;(6, 9);w;stopped;wait
15;26;None;e;waiting;nothing
16;26;(7, 7);w;moving;move_forward
17;26;None;e;waiting;nothing
18;26;(6, 10);s;moving;move_forward
19;26;None;e;ready to depart;nothing
0;27;(6, 2);w;moving;move_left
1;27;None;n;waiting;nothing
2;27;(14, 4);n;moving;move_forward
3;27;None;w;ready to depart;move_forward
4;27;(4, 14);w;moving;move_forward
5;27;(19, 5);s;moving;move_forward
6;27;None;e;waiting;nothing
7;27;(8, 10);s;moving;move_left
8;27;(8, 21);e;moving;move_left
9;27;(17, 5);s;stopped;wait
10;27;(6, 5);w;moving;move_forward
11;27;(18, 4);n;moving;move_forward
12;27;(16, 4);n;moving;move_forward
13;27;(7, 7);w;moving;wait
14;27;(6, 9);w;stopped;move_forward
15;27;None;e;waiting;nothing
16;27;None;w;done;move_forward
17;27;None;e;waiting;nothing
18;27;(7, 10);s;moving;move_forward
19;27;None;e;ready to depart;nothing
0;28;(7, 2);s;moving;move_forward
1;28;None;n;waiting;nothing
2;28;(13, 4);n;moving;wait
3;28;(8, 17);w;moving;move_forward
4;28;(4, 13);w;moving;move_forward
5;28;(20, 5);s;moving;move_right
6;28;None;e;ready to depart;nothing
7;28;(8, 11);e;moving;move_forward
8;28;(7, 21);n;moving;move_forward
9;28;(17, 5);s;stopped;wait
10;28;(6, 4);w;moving;move_forward
11;28;(17, 4);n;moving;wait
12;28;(15, 4);n;moving;move_forward
13;28;(7, 7);w;stopped;wait
14;28;(6, 8);w;moving;move_left
15;28;None;e;waiting;nothing
17;28;None;e;waiting;nothing
18;28;(8, 10);s;moving;move_left
19;28;None;e;ready to depart;nothing
0;29;(8, 2);s;moving;move_forward
1;29;None;n;waiting;nothing
2;29;(13, 4);n;stopped;wait
3;29;(8, 16);w;moving;move_forward
4;29;(4, 12);w;moving;move_forward
5;29;(20, 4);w;moving;move_left
6;29;None;e;ready to depart;nothing
7;29;(8, 12);e;moving;move_forward
8;29;(6, 21);n;moving;move_forward
9;29;(17, 5);s;stopped;wait
10;29;(6, 3);w;moving;move_forward
11;29;(17, 4);n;stopped;wait
12;29;(14, 4);n;moving;wait
13;29;(7, 7);w;stopped;wait
14;29;(7, 8);s;moving;wait
15;29;None;e;waiting;nothing
17;29;None;e;waiting;nothing
18;29;(8, 11);e;moving;move_forward
19;29;None;e;ready to depart;nothing
0;30;(9, 2);s;moving;move_forward
1;30;None;n;waiting;nothing
2;30;(13, 4);n;stopped;wait
3;30;(8, 15);w;moving;move_forward
4;30;(4, 11);w;moving;move_forward
5;30;(21, 4);s;moving;move_forward
6;30;None;e;ready to depart;nothing
7;30;(8, 13);e;moving;move_left
8;30;(5, 21);n;moving;move_forward
9;30;(17, 5);s;stopped;wait
10;30;(6, 2);w;moving;move_left
11;30;(17, 4);n;stopped;move_forward
12;30;(14, 4);n;stopped;wait
13;30;(7, 7);w;stopped;wait
14;30;(7, 8);s;stopped;wait
15;30;None;e;waiting;nothing
17;30;None;e;waiting;nothing
18;30;(8, 12);e;moving;move_forward
19;30;None;e;ready to depart;nothing
0;31;(10, 2);s;moving;move_left
1;31;None;n;waiting;nothing
2;31;(13, 4);n;stopped;wait
3;31;(8, 14);w;moving;move_forward
4;31;(4, 10);w;moving;wait
5;31;(22, 4);s;moving;wait
6;31;None;e;ready to depart;nothing
7;31;(7, 13);n;moving;move_forward
8;31;(4, 21);n;moving;move_left
9;31;(17, 5);s;stopped;wait
10;31;(7, 2);s;moving;move_forward
11;31;(16, 4);n;moving;wait
12;31;(14, 4);n;stopped;wait
13;31;(7, 7);w;stopped;wait
14;31;(7, 8);s;stopped;wait
15;31;None;e;waiting;nothing
17;31;None;e;waiting;nothing
18;31;(8, 13);e;moving;move_left
19;31;None;e;ready to depart;nothing
0;32;(10, 3);e;moving;move_right
1;32;None;n;waiting;nothing
2;32;(13, 4);n;stopped;wait
3;32;(8, 13);w;moving;move_forward
4;32;(4, 10);w;stopped;move_left
5;32;(22, 4);s;stopped;move_left
6;32;None;e;ready to depart;nothing
7;32;(6, 13);n;moving;move_left
8;32;(4, 20);w;moving;move_forward
9;32;(17, 5);s;stopped;wait
10;32;(8, 2);s;moving;move_forward
11;32;(16, 4);n;stopped;wait
12;32;(14, 4);n;stopped;wait
13;32;(7, 7);w;stopped;wait
14;32;(7, 8);s;stopped;wait
15;32;None;e;waiting;nothing
17;32;None;e;waiting;nothing
18;32;(7, 13);n;moving;move_forward
19;32;None;e;ready to depart;nothing
0;33;(11, 3);s;moving;move_forward
1;33;None;n;waiting;nothing
2;33;(13, 4);n;stopped;move_forward
3;33;(8, 12);w;moving;move_forward
4;33;(5, 10);s;moving;wait
5;33;(22, 5);e;moving;move_forward
6;33;None;e;ready to depart;nothing
7;33;(6, 12);w;moving;move_forward
8;33;(4, 19);w;moving;move_forward
9;33;(17, 5);s;stopped;wait
10;33;(9, 2);s;moving;move_forward
11;33;(16, 4);n;stopped;wait
12;33;(14, 4);n;stopped;move_forward
13;33;(7, 7);w;stopped;wait
14;33;(7, 8);s;stopped;wait
15;33;None;e;waiting;nothing
17;33;None;e;waiting;nothing
18;33;(6, 13);n;moving;move_left
19;33;None;e;ready to depart;nothing
0;34;(12, 3);s;moving;move_forward
1;34;None;n;waiting;nothing
2;34;(12, 4);n;moving;move_forward
3;34;(8, 11);w;moving;wait
4;34;(5, 10);s;stopped;wait
5;34;(22, 6);e;moving;move_forward
6;34;None;e;ready to depart;nothing
7;34;(6, 11);w;moving;move_forward
8;34;(4, 18);w;moving;move_forward
9;34;(17, 5);s;stopped;move_forward
10;34;(10, 2);s;moving;move_left
11;34;(16, 4);n;stopped;move_forward
12;34;(13, 4);n;moving;wait
13;34;(7, 7);w;stopped;wait
14;34;(7, 8);s;stopped;wait
15;34;None;e;waiting;nothing
17;34;None;e;waiting;nothing
18;34;(6, 12);w;moving;move_forward
19;34;None;e;ready to depart;nothing
0;35;(13, 3);s;moving;move_forward
1;35;None;n;waiting;nothing
2;35;(11, 4);n;moving;move_forward
3;35;(8, 11);w;stopped;wait
4;35;(5, 10);s;stopped;wait
5;35;(22, 7);e;moving;move_forward
6;35;None;e;ready to depart;nothing
7;35;(6, 10);w;moving;move_forward
8;35;(4, 17);w;moving;move_forward
9;35;(18, 5);s;moving;move_forward
10;35;(10, 3);e;moving;move_right
11;35;(15, 4);n;moving;move_forward
12;35;(13, 4);n;stopped;wait
13;35;(7, 7);w;stopped;wait
14;35;(7, 8);s;stopped;wait
15;35;None;e;waiting;nothing
17;35;None;e;waiting;nothing
18;35;(6, 11);w;moving;move_forward
19;35;None;e;ready to depart;move_forward
0;36;(14, 3);s;moving;move_left
1;36;None;n;waiting;nothing
2;36;(10, 4);n;moving;move_left
3;36;(8, 11);w;stopped;wait
4;36;(5, 10);s;stopped;wait
5;36;(22, 8);e;moving;move_forward
6;36;None;e;ready to depart;nothing
7;36;(6, 9);w;moving;move_forward
8;36;(4, 16);w;moving;move_forward
9;36;(19, 5);s;moving;move_forward
10;36;(11, 3);s;moving;move_forward
11;36;(14, 4);n;moving;move_forward
12;36;(13, 4);n;stopped;move_forward
13;36;(7, 7);w;stopped;move_forward
14;36;(7, 8);s;stopped;move_right
15;36;None;e;waiting;nothing
17;36;None;e;waiting;nothing
18;36;(6, 10);w;moving;move_forward
19;36;(6, 6);e;moving;wait
0;37;(14, 4);e;moving;move_right
1;37;None;n;waiting;nothing
2;37;(10, 3);w;moving;move_forward
3;37;(8, 11);w;stopped;wait
4;37;(5, 10);s;stopped;wait
5;37;(22, 9);e;moving;wait
6;37;None;e;ready to depart;nothing
7;37;(6, 8);w;moving;move_left
8;37;(4, 15);w;moving;move_forward
9;37;(20, 5);s;moving;move_right
10;37;(12, 3);s;moving;move_forward
11;37;(13, 4);n;moving;wait
12;37;(12, 4);n;moving;move_forward
13;37;(7, 6);w;moving;move_forward
14;37;(7, 7);w;moving;move_forward
15;37;None;e;waiting;nothing
17;37;None;e;waiting;nothing
18;37;(6, 9);w;moving;move_forward
19;37;(6, 6);e;stopped;wait
0;38;(15, 4);s;moving;wait
1;38;None;n;waiting;nothing
2;38;(10, 2);w;moving;move_right
3;38;(8, 11);w;stopped;move_forward
4;38;(5, 10);s;stopped;wait
5;38;(22, 9);e;stopped;wait
6;38;None;e;ready to depart;nothing
7;38;(7, 8);s;moving;move_right
8;38;(4, 14);w;moving;move_forward
9;38;(20, 4);w;moving;move_left
10;38;(13, 3);s;moving;move_forward
11;38;(13, 4);n;stopped;wait
12;38;(11, 4);n;moving;move_forward
13;38;(7, 5);w;moving;wait
14;38;None;w;done;move_forward
15;38;None;e;waiting;nothing
17;38;None;e;waiting;nothing
18;38;(6, 8);w;moving;move_left
19;38;(6, 6);e;stopped;wait
0;39;(15, 4);s;stopped;move_forward
1;39;None;n;waiting;nothing
2;39;(9, 2);n;moving;move_forward
3;39;(8, 10);w;moving;move_right
4;39;(5, 10);s;stopped;wait
5;39;(22, 9);e;stopped;move_forward
6;39;None;e;ready to depart;nothing
7;39;(7, 7);w;moving;move_forward
8;39;(4, 13);w;moving;move_forward
9;39;(21, 4);s;moving;move_forward
10;39;(14, 3);s;moving;move_left
