agent;timestep;action;position;direction;status
0;65;move_forward;(29, 18);1;moving
0;66;move_forward;(29, 19);1;moving
0;67;move_forward;(29, 20);1;moving
0;68;move_forward;(29, 21);1;moving
0;69;move_forward;(29, 22);1;moving
0;70;move_forward;(29, 23);1;moving
0;71;move_left;(29, 24);1;moving
0;72;move_forward;(28, 24);0;moving
0;73;move_right;(27, 24);0;moving
0;74;move_forward;(27, 25);1;moving
0;75;move_forward;(26, 25);0;moving
0;76;move_right;(25, 25);0;moving
0;77;move_forward;(25, 26);1;moving
0;78;move_forward;None;0;done
1;0;wait;None;2;waiting
1;1;wait;None;2;waiting
1;2;wait;None;2;waiting
1;3;wait;None;2;waiting
1;4;wait;None;2;waiting
1;5;wait;None;2;waiting
1;6;wait;None;2;waiting
1;7;wait;None;2;waiting
1;8;wait;None;2;waiting
1;9;wait;None;2;waiting
1;10;wait;None;2;waiting
1;11;move_forward;None;2;ready to depart
1;12;move_forward;(24, 25);2;moving
1;13;move_forward;(25, 25);2;moving
1;14;move_forward;(26, 25);2;moving
1;15;move_right;(27, 25);2;moving
1;16;move_forward;(27, 24);3;moving
1;17;move_forward;(28, 24);2;moving
1;18;move_forward;(29, 24);2;moving
1;19;move_forward;(29, 23);3;moving
1;20;move_forward;(29, 22);3;moving
1;21;move_forward;(29, 21);3;moving
1;22;move_forward;(29, 20);3;moving
1;23;move_forward;(29, 19);3;moving
1;24;move_forward;(29, 18);3;moving
1;25;move_forward;(29, 17);3;moving
1;26;move_forward;(29, 16);3;moving
1;27;move_forward;(29, 15);3;moving
1;28;move_forward;(29, 14);3;moving
1;29;move_forward;(29, 13);3;moving
1;30;move_forward;(29, 12);3;moving
1;31;move_forward;(29, 11);3;moving
1;32;move_forward;(28, 11);0;moving
1;33;move_forward;(27, 11);0;moving
1;34;move_forward;(26, 11);0;moving
1;35;move_forward;(25, 11);0;moving
1;36;move_forward;(24, 11);0;moving
1;37;move_forward;(24, 10);3;moving
1;38;move_left;(24, 9);3;moving
1;39;move_forward;(25, 9);2;moving
1;40;move_forward;(25, 8);3;moving
1;41;move_left;(25, 7);3;moving
1;42;move_forward;(26, 7);2;moving
1;43;move_forward;(26, 6);3;moving
1;44;move_forward;(26, 5);3;moving
1;45;move_forward;(25, 5);0;moving
1;46;move_forward;(25, 4);3;moving
1;47;move_forward;(25, 3);3;moving
1;48;move_forward;(24, 3);0;moving
1;49;move_forward;(24, 2);3;moving
1;50;move_right;(24, 1);3;moving
1;51;move_forward;(23, 1);0;moving
1;52;move_forward;(22, 1);0;moving
1;53;move_forward;(21, 1);0;moving
1;54;move_forward;(20, 1);0;moving
1;55;move_forward;(19, 1);0;moving
1;56;move_forward;(18, 1);0;moving
1;57;move_forward;(17, 1);0;moving
1;58;move_forward;(16, 1);0;moving
1;59;move_forward;(15, 1);0;moving
1;60;move_forward;(14, 1);0;moving
1;61;move_forward;(13, 1);0;moving
1;62;move_forward;(12, 1);0;moving
1;63;move_forward;(11, 1);0;moving
1;64;move_forward;(10, 1);0;moving
1;65;move_forward;(9, 1);0;moving
1;66;move_forward;(8, 1);0;moving
1;67;move_forward;(7, 1);0;moving
1;68;move_forward;(6, 1);0;moving
1;69;move_forward;(6, 2);1;moving
1;70;move_right;(6, 3);1;moving
1;71;move_forward;(7, 3);2;moving
1;72;move_forward;(7, 4);1;moving
1;73;move_forward;(7, 5);1;moving
1;74;move_forward;(7, 6);1;moving
1;75;move_forward;(7, 7);1;moving
1;76;move_forward;(7, 8);1;moving
1;77;move_left;(7, 9);1;moving
1;78;move_forward;(6, 9);0;moving
1;79;move_forward;(6, 10);1;moving
1;80;move_forward;(6, 11);1;moving
1;81;move_forward;(6, 12);1;moving
1;82;move_forward;(6, 13);1;moving
1;83;move_forward;(6, 14);1;moving
1;84;move_forward;(6, 15);1;moving
1;85;move_forward;(6, 16);1;moving
1;86;move_forward;(6, 17);1;moving
1;87;move_forward;(6, 18);1;moving
1;88;move_forward;(6, 19);1;moving
1;89;move_forward;(6, 20);1;moving
1;90;move_right;(6, 21);1;moving
1;91;move_forward;(7, 21);2;moving
1;92;move_forward;(7, 22);1;moving
1;93;move_forward;(7, 23);1;moving
