agent;timestep;action;position;direction;status
1;74;move_forward;(7, 15);3;moving
1;75;move_forward;(7, 14);3;moving
1;76;move_forward;(7, 13);3;moving
1;77;move_forward;(7, 12);3;moving
1;78;move_forward;(7, 11);3;moving
1;79;move_forward;(8, 11);2;moving
1;80;move_forward;(9, 11);2;moving
1;81;move_forward;(10, 11);2;moving
1;82;move_forward;(10, 11);2;moving
1;83;move_forward;(10, 11);2;moving
1;84;move_forward;(10, 11);2;moving
1;85;move_forward;(10, 11);2;moving
1;86;move_forward;(10, 11);2;moving
1;87;move_forward;(10, 11);2;moving
1;88;move_forward;(10, 11);2;moving
1;89;move_left;(10, 11);2;moving
1;90;move_forward;(10, 11);2;moving
1;91;move_forward;(10, 11);2;moving
1;92;move_forward;(10, 11);2;moving
2;0;wait;None;2;waiting
2;1;wait;None;2;waiting
2;2;wait;None;2;waiting
2;3;wait;None;2;waiting
2;4;wait;None;2;waiting
2;5;wait;None;2;waiting
2;6;wait;None;2;waiting
2;7;wait;None;2;waiting
2;8;wait;None;2;waiting
2;9;wait;None;2;waiting
2;10;wait;None;2;waiting
2;11;wait;None;2;waiting
2;12;wait;None;2;waiting
2;13;wait;None;2;waiting
2;14;wait;None;2;waiting
2;15;wait;None;2;waiting
2;16;wait;None;2;waiting
2;17;wait;None;2;waiting
2;18;wait;None;2;waiting
2;19;wait;None;2;waiting
2;20;wait;None;2;waiting
2;21;wait;None;2;waiting
2;22;wait;None;2;waiting
2;23;wait;None;2;waiting
2;24;wait;None;2;waiting
2;25;wait;None;2;waiting
2;26;wait;None;2;waiting
2;27;wait;None;2;waiting
2;28;wait;None;2;waiting
2;29;wait;None;2;waiting
2;30;wait;None;2;waiting
2;31;wait;None;2;waiting
2;32;wait;None;2;waiting
2;33;wait;None;2;waiting
2;34;wait;None;2;waiting
2;35;wait;None;2;waiting
2;36;wait;None;2;waiting
2;37;wait;None;2;waiting
2;38;wait;None;2;waiting
2;39;wait;None;2;waiting
2;40;wait;None;2;waiting
2;41;wait;None;2;waiting
2;42;wait;None;2;waiting
2;43;wait;None;2;waiting
2;44;wait;None;2;waiting
2;45;wait;None;2;waiting
2;46;wait;None;2;waiting
2;47;wait;None;2;waiting
2;48;move_forward;None;2;ready to depart
2;49;move_forward;(24, 5);2;moving
2;50;move_forward;(25, 5);2;moving
2;51;move_forward;(25, 6);1;moving
2;52;move_forward;(26, 6);2;moving
2;53;move_forward;(27, 6);2;moving
2;54;move_forward;(28, 6);2;moving
2;55;move_forward;(29, 6);2;moving
2;56;move_forward;(29, 7);1;moving
2;57;move_forward;(29, 8);1;moving
2;58;move_forward;(29, 9);1;moving
2;59;move_forward;(29, 10);1;moving
2;60;move_forward;(29, 11);1;moving
2;61;move_forward;(29, 12);1;moving
2;62;move_forward;(29, 13);1;moving
2;63;move_forward;(29, 14);1;moving
2;64;move_forward;(29, 15);1;moving
2;65;move_forward;(29, 16);1;moving
2;66;move_forward;(29, 17);1;moving
2;67;move_forward;(29, 18);1;moving
2;68;move_forward;(29, 19);1;moving
2;69;move_forward;(29, 20);1;moving
2;70;move_forward;(29, 21);1;moving
2;71;move_forward;(29, 22);1;moving
2;72;move_forward;(29, 23);1;moving
2;73;move_left;(29, 24);1;moving
2;74;move_forward;(28, 24);0;moving
2;75;move_right;(27, 24);0;moving
2;76;move_forward;(27, 25);1;moving
2;77;move_forward;(26, 25);0;moving
2;78;move_right;(25, 25);0;moving
2;79;move_forward;(25, 26);1;moving
2;80;move_forward;None;0;done
